Datetime,Temperature [K],Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2024-01-30 15:54:42.394086,170.20333339112707,2.63928361e-05,0.017595224066666665,0.0015,0.0005075545403846154,0.03011490272948718,0.016853932584269662
2024-01-30 15:54:44.012021,170.4428267065722,2.63838608e-05,0.01758924053333333,0.0015,0.0005073819384615385,0.030104661682051285,0.016853932584269662
2024-01-30 15:54:45.638610,170.68287611091645,2.63801214e-05,0.017586747599999997,0.0015,0.0005073100269230769,0.03010039493076923,0.016853932584269662
2024-01-30 15:54:47.274335,170.92400974195746,2.63330171e-05,0.017555344733333336,0.0015,0.0005064041750000001,0.030046647716666673,0.016853932584269662
2024-01-30 15:54:48.900176,171.16364108018547,2.6301553e-05,0.017534368666666668,0.0015,0.0005057990961538462,0.030010746371794874,0.016853932584269662
2024-01-30 15:54:50.550553,171.40538635374378,2.62681736e-05,0.017512115733333333,0.0015,0.0005051571846153846,0.02997265962051282,0.016853932584269662
2024-01-30 15:54:52.176240,171.64668514857715,2.61809472e-05,0.0174539648,0.0015,0.0005034797538461538,0.029873132061538462,0.016853932584269662
2024-01-30 15:54:53.818477,171.88614091967827,2.61941581e-05,0.017462772066666667,0.0015,0.0005037338096153846,0.02988820603717949,0.016853932584269662
2024-01-30 15:54:55.455942,172.12860632012112,2.62894618e-05,0.017526307866666667,0.0015,0.0005055665730769231,0.029996950002564103,0.016853932584269662
2024-01-30 15:54:57.080867,172.3682800803764,2.63677247e-05,0.017578483133333333,0.0015,0.0005070716288461539,0.03008624997820513,0.016853932584269662
2024-01-30 15:54:58.705082,172.60708876331202,2.62926948e-05,0.0175284632,0.0015,0.0005056287461538462,0.030000638938461544,0.016853932584269662
2024-01-30 15:55:00.320346,172.84513792274674,2.62013317e-05,0.017467554466666667,0.0015,0.0005038717634615385,0.02989639129871795,0.016853932584269662
2024-01-30 15:55:01.946732,173.08403566729365,2.62371323e-05,0.017491421533333332,0.0015,0.0005045602365384615,0.02993724070128205,0.016853932584269662
2024-01-30 15:55:03.571701,173.32112127938535,2.61609931e-05,0.017440662066666668,0.0015,0.0005030960211538462,0.029850363921794878,0.016853932584269662
2024-01-30 15:55:05.200209,173.5604516419591,2.61784472e-05,0.017452298133333332,0.0015,0.0005034316769230769,0.029870279497435894,0.016853932584269662
2024-01-30 15:55:06.810339,173.79699745406856,2.62745551e-05,0.017516370066666665,0.0015,0.0005052799057692307,0.029979941075641024,0.016853932584269662
2024-01-30 15:55:08.426479,174.0335233113351,2.62957329e-05,0.0175304886,0.0015,0.0005056871711538462,0.03000410548846154,0.016853932584269662
2024-01-30 15:55:10.050915,174.2706361459279,2.63212472e-05,0.017547498133333332,0.0015,0.0005061778307692308,0.03003321795897436,0.016853932584269662
2024-01-30 15:55:11.667434,174.50665090287706,2.65493624e-05,0.017699574933333333,0.0015,0.0005105646615384615,0.03029350325128205,0.016853932584269662
