Datetime,Temperature [K],Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2023-03-01 14:32:45.355478,220.144831142552,0.0012567980620000001,12.56798062,0.0001,0.03879006364197531,8.863529542191358,0.004376367614879651
2023-03-01 14:33:11.139060,219.96136114766801,0.001274530934,12.74530934,0.0001,0.03933737450617284,8.988590074660493,0.004376367614879651
2023-03-01 14:33:26.602645,219.85294802102462,0.001277007118,12.77007118,0.0001,0.03941379993827161,9.006053285895062,0.004376367614879651
2023-03-01 14:33:40.964174,219.7518073043981,0.001279065754,12.79065754,0.0001,0.039477338086419754,9.020571752746912,0.004376367614879651
2023-03-01 14:34:10.386573,219.54776685056754,0.001288842958,12.888429579999999,0.0001,0.03977910364197531,9.089525182191357,0.004376367614879651
2023-03-01 14:34:33.543003,219.37851500702828,0.001295680272,12.956802719999999,0.0001,0.03999013185185185,9.137745128148147,0.004376367614879651
2023-03-01 14:34:42.253322,219.27524695332858,0.0013049611580000001,13.04961158,0.0001,0.04027657895061729,9.203198290216049,0.004376367614879651
2023-03-01 14:35:01.827594,218.99113066880835,0.001379472576,13.794725759999999,0.0001,0.04257631407407408,9.728687765925924,0.004376367614879651
2023-03-01 14:35:12.028484,218.83319740789975,0.00138608051,13.860805099999999,0.0001,0.042780262654320986,9.775290016512344,0.004376367614879651
2023-03-01 14:35:21.548640,218.68414616286645,0.001388601508,13.88601508,0.0001,0.042858071234567904,9.793069277098764,0.004376367614879651
2023-03-01 14:35:33.041955,218.50186603521092,0.0013913088840000001,13.91308884,0.0001,0.04294163222222223,9.812162962777776,0.004376367614879651
2023-03-01 14:35:41.863349,218.36390950109575,0.0013940647879999999,13.940647879999998,0.0001,0.04302669098765432,9.831598890679011,0.004376367614879651
2023-03-01 14:35:49.562160,218.24730511059343,0.001396382624,13.96382624,0.0001,0.04309822913580247,9.847945357530863,0.004376367614879651
2023-03-01 14:36:01.265727,218.0669569867326,0.0014005979220000002,14.00597922,0.0001,0.043228330925925935,9.877673616574075,0.004376367614879651
2023-03-01 14:36:08.286613,217.96162275769484,0.001402477108,14.02477108,0.0001,0.043286330493827165,9.890926517839505,0.004376367614879651
2023-03-01 14:36:15.395309,217.85586287706406,0.0014043736980000002,14.043736980000002,0.0001,0.04334486722222223,9.904302160277778,0.004376367614879651
2023-03-01 14:36:25.567622,217.70682812103055,0.001408102238,14.081022379999999,0.0001,0.04345994561728395,9.930597573549381,0.004376367614879651
2023-03-01 14:36:37.037051,217.54122342283154,0.001413756948,14.13756948,0.0001,0.043634473703703706,9.970477241296296,0.004376367614879651
2023-03-01 14:36:45.147183,217.4252032906174,0.00141580215,14.158021499999998,0.0001,0.043697597222222224,9.984900965277777,0.004376367614879651
2023-03-01 14:36:52.953835,217.31515755517253,0.0014178927099999998,14.178927099999997,0.0001,0.04376212067901234,9.999644575154319,0.004376367614879651
2023-03-01 14:37:01.177866,217.2000918074074,0.00142068611,14.2068611,0.0001,0.04384833672839506,10.01934494243827,0.004376367614879651
2023-03-01 14:37:19.207314,216.95172298108528,0.0014263079979999998,14.263079979999997,0.0001,0.044021851790123454,10.058993134043208,0.004376367614879651
2023-03-01 14:37:30.004368,216.8064276980952,0.0014290736679999998,14.290736679999998,0.0001,0.04410721197530864,10.078497936358023,0.004376367614879651
2023-03-01 14:37:50.214555,216.53723563765067,0.001434104786,14.34104786,0.0001,0.044262493395061726,10.113979740771603,0.004376367614879651
2023-03-01 14:37:58.228338,216.43130592031952,0.0014363910319999998,14.363910319999997,0.0001,0.044333056543209876,10.130103420123454,0.004376367614879651
2023-03-01 14:38:19.459682,216.15496537706446,0.00144307024,14.4307024,0.0001,0.044539204938271605,10.17720832839506,0.004376367614879651
2023-03-01 14:38:29.847168,216.02058161174455,0.001449147958,14.49147958,0.0001,0.044726788827160496,10.220071247006171,0.004376367614879651
2023-03-01 14:38:45.502995,215.82237328366327,0.001459396152,14.593961519999999,0.0001,0.045043091111111114,10.292346318888887,0.004376367614879651
2023-03-01 14:39:14.307071,215.4621441108402,0.00146973226,14.697322599999998,0.0001,0.04536210679012346,10.365241401543209,0.004376367614879651
2023-03-01 14:39:31.127285,215.25470068974246,0.001473719876,14.73719876,0.0001,0.04548518135802469,10.39336394030864,0.004376367614879651
2023-03-01 14:39:42.642951,215.11470729752915,0.0014765149639999998,14.765149639999997,0.0001,0.04557144950617283,10.41307621216049,0.004376367614879651
2023-03-01 14:39:58.180359,214.92620251131638,0.001480561284,14.805612839999998,0.0001,0.04569633592592593,10.441612759074074,0.004376367614879651
2023-03-01 14:40:13.888817,214.73711806412393,0.001484170538,14.841705379999999,0.0001,0.04580773265432099,10.467066911512344,0.004376367614879651
2023-03-01 14:40:21.936849,214.6402316603931,0.0014863757539999999,14.863757539999998,0.0001,0.04587579487654321,10.482619129290121,0.004376367614879651
2023-03-01 14:40:33.172887,214.5082464097564,0.00148757127,14.8757127,0.0001,0.045912693518518524,10.49105046898148,0.004376367614879651
2023-03-01 14:40:52.032404,214.26707346211606,0.0015385095759999998,15.385095759999997,0.0001,0.04748486345679012,10.850291299876542,0.004376367614879651
2023-03-01 14:40:59.045883,214.1258488457457,0.0015815534500000002,15.815534500000002,0.0001,0.048813378086419765,11.153856892746914,0.004376367614879651
2023-03-01 14:41:05.759970,213.9638729148121,0.0015914689040000003,15.914689040000003,0.0001,0.04911941061728396,11.223785326049384,0.004376367614879651
2023-03-01 14:41:15.362389,213.7160046669669,0.0016014323319999998,16.01432332,0.0001,0.04942692382716049,11.29405209450617,0.004376367614879651
2023-03-01 14:41:22.283602,213.52309912100432,0.00160657419,16.0657419,0.0001,0.04958562314814815,11.33031488935185,0.004376367614879651
2023-03-01 14:41:30.935322,213.28063456168684,0.001613134244,16.131342439999997,0.0001,0.049788093950617285,11.376579467716049,0.004376367614879651
2023-03-01 14:41:39.922515,213.02644482178917,0.0016177276720000001,16.177276720000002,0.0001,0.0499298664197531,11.408974476913581,0.004376367614879651
2023-03-01 14:41:49.437943,212.75513491149832,0.0018758013239999999,18.758013239999997,0.0001,0.05789510259259259,13.229030942407405,0.004376367614879651
2023-03-01 14:41:56.267473,212.5606723517717,0.001880511324,18.80511324,0.0001,0.05804047296296297,13.262248072037035,0.004376367614879651
2023-03-01 14:42:03.974089,212.34253195661213,0.001878526554,18.785265539999997,0.0001,0.05797921462962963,13.248250542870368,0.004376367614879651
2023-03-01 14:42:11.081832,212.14159904382623,0.001877399012,18.77399012,0.0001,0.057944413950617286,13.240298587716048,0.004376367614879651
2023-03-01 14:42:22.321413,211.82674164538133,0.0018477822720000003,18.477822720000002,0.0001,0.05703031703703705,13.031427442962965,0.004376367614879651
2023-03-01 14:42:30.700141,211.59408295370463,0.00185272126,18.5272126,0.0001,0.05718275493827161,13.066259503395061,0.004376367614879651
2023-03-01 14:42:37.885949,211.3946032105977,0.0018576695980000002,18.57669598,0.0001,0.057335481419753094,13.10115750441358,0.004376367614879651
2023-03-01 14:42:44.613616,211.20834553183084,0.0018625196640000001,18.625196640000002,0.0001,0.05748517481481482,13.135362445185184,0.004376367614879651
2023-03-01 14:42:51.409710,211.02356983937938,0.001865362054,18.65362054,0.0001,0.05757290290123457,13.155408312932098,0.004376367614879651
2023-03-01 14:42:59.491360,210.8026071157862,0.0018706313600000003,18.7063136,0.0001,0.057735535802469144,13.192569930864197,0.004376367614879651
2023-03-01 14:43:06.130671,210.62111597533985,0.001963802006,19.63802006,0.0001,0.060611173024691364,13.849653036141975,0.004376367614879651
2023-03-01 14:43:11.438787,210.47958107176942,0.001982149552,19.82149552,0.0001,0.06117745530864197,13.979048538024688,0.004376367614879651
2023-03-01 14:43:17.762105,210.3064391117229,0.001985997284,19.859972839999998,0.0001,0.0612962124691358,14.00618454919753,0.004376367614879651
2023-03-01 14:43:24.615729,210.12254395795384,0.001991944038,19.91944038,0.0001,0.061479754259259264,14.04812384824074,0.004376367614879651
2023-03-01 14:43:32.663325,209.90925838123795,0.0019962906500000004,19.962906500000003,0.0001,0.0616139089506173,14.078778195216051,0.004376367614879651
2023-03-01 14:43:38.768633,209.74689220796148,0.0020020693919999997,20.020693919999996,0.0001,0.06179226518518518,14.11953259481481,0.004376367614879651
2023-03-01 14:43:46.047319,209.55250041154778,0.0020053926059999997,20.053926059999995,0.0001,0.06189483351851851,14.142969458981478,0.004376367614879651
2023-03-01 14:43:53.194417,209.36428267479317,0.002007780436,20.07780436,0.0001,0.06196853197530864,14.159809556358022,0.004376367614879651
2023-03-01 14:43:59.424846,209.20039555251157,0.002013492306,20.13492306,0.0001,0.06214482425925926,14.200092343240739,0.004376367614879651
2023-03-01 14:44:05.310771,209.04629468835554,0.0020172760880000002,20.172760880000002,0.0001,0.062261607654321,14.226777349012345,0.004376367614879651
2023-03-01 14:44:11.983349,208.8738007613286,0.0020222458999999996,20.222458999999997,0.0001,0.06241499691358024,14.261826794753082,0.004376367614879651
2023-03-01 14:44:21.841038,208.61752787420232,0.002026338482,20.263384820000002,0.0001,0.06254131117283951,14.290689602993826,0.004376367614879651
2023-03-01 14:44:28.187386,208.4550727785075,0.002031538036,20.31538036,0.0001,0.06270179123456791,14.327359297098766,0.004376367614879651
2023-03-01 14:44:36.262916,208.24703087466392,0.0020360961840000004,20.36096184,0.0001,0.06284247481481484,14.359505495185187,0.004376367614879651
2023-03-01 14:44:43.950217,208.05767499839226,0.00204107658,20.4107658,0.0001,0.06299619074074074,14.394629584259256,0.004376367614879651
2023-03-01 14:44:50.536774,207.89906558190137,0.0020447219959999997,20.447219959999995,0.0001,0.06310870358024691,14.420338768086417,0.004376367614879651
2023-03-01 14:44:56.647172,207.74389435260073,0.0020486201959999998,20.486201959999995,0.0001,0.06322901839506173,14.447830703271602,0.004376367614879651
2023-03-01 14:45:02.142219,207.60729699825978,0.002053386602,20.53386602,0.0001,0.06337612969135803,14.481445634475307,0.004376367614879651
2023-03-01 14:45:10.124882,207.41039544267446,0.0020585486,20.585486,0.0001,0.06353545061728395,14.517850466049381,0.004376367614879651
2023-03-01 14:45:15.822168,207.26895964488386,0.0020620770219999997,20.620770219999997,0.0001,0.06364435253086419,14.542734553302465,0.004376367614879651
2023-03-01 14:45:21.910931,207.12404695031282,0.002063571756,20.63571756,0.0001,0.06369048629629631,14.553276118703705,0.004376367614879651
2023-03-01 14:45:28.008778,206.96864439427185,0.0020683649659999997,20.683649659999997,0.0001,0.0638384248765432,14.58708008429012,0.004376367614879651
2023-03-01 14:45:34.224901,206.81828137373546,0.002073258572,20.73258572,0.0001,0.06398946209876544,14.6215920895679,0.004376367614879651
2023-03-01 14:45:42.019376,206.62691736745364,0.002078822858,20.788228580000002,0.0001,0.06416119932098767,14.66083404484568,0.004376367614879651
2023-03-01 14:45:48.597378,206.46695312991181,0.002084904722,20.84904722,0.0001,0.06434891117283952,14.703726202993828,0.004376367614879651
2023-03-01 14:45:54.988625,206.31321735689025,0.002090251548,20.902515479999998,0.0001,0.06451393666666667,14.741434528333333,0.004376367614879651
2023-03-01 14:46:03.907128,206.09945606475094,0.002096257356,20.96257356,0.0001,0.06469930111111112,14.783790303888889,0.004376367614879651
2023-03-01 14:46:10.615802,205.9410308899306,0.002101207094,21.012070939999997,0.0001,0.06485207080246914,14.818698178364198,0.004376367614879651
2023-03-01 14:46:17.291332,205.78230734807275,0.0021063881279999998,21.063881279999997,0.0001,0.06501197925925925,14.855237260740736,0.004376367614879651
2023-03-01 14:46:23.086492,205.64668097620506,0.002109381282,21.09381282,0.0001,0.06510436055555556,14.876346386944443,0.004376367614879651
2023-03-01 14:46:35.526900,205.3576208272845,0.0021171664960000004,21.17166496,0.0001,0.06534464493827162,14.931251368395063,0.004376367614879651
2023-03-01 14:46:42.839736,205.18950587188237,0.0021222888440000005,21.222888440000006,0.0001,0.06550274209876546,14.967376569567904,0.004376367614879651
2023-03-01 14:46:48.985178,205.04725842823737,0.00212581881,21.258188099999998,0.0001,0.06561169166666667,14.992271545833331,0.004376367614879651
2023-03-01 14:46:55.580205,204.89804443992102,0.002126113914,21.26113914,0.0001,0.06562079981481482,14.994352757685183,0.004376367614879651
2023-03-01 14:47:02.254167,204.7442664419129,0.002129901034,21.29901034,0.0001,0.0657376862345679,15.021061304598762,0.004376367614879651
2023-03-01 14:47:08.680877,204.599705119583,0.00213381268,21.338126799999998,0.0001,0.06585841604938272,15.048648067283949,0.004376367614879651
2023-03-01 14:47:14.816058,204.4632971755354,0.0021402607100000004,21.4026071,0.0001,0.06605742932098767,15.09412259984568,0.004376367614879651
2023-03-01 14:47:20.709756,204.33243935801565,0.0021458742459999998,21.458742459999996,0.0001,0.06623068660493826,15.13371188922839,0.004376367614879651
2023-03-01 14:47:26.284519,204.20816275528037,0.002150458364,21.504583639999996,0.0001,0.06637217172839506,15.166041239938268,0.004376367614879651
2023-03-01 14:47:32.646767,204.06767988188028,0.002155825112,21.55825112,0.0001,0.06653781209876544,15.2038900645679,0.004376367614879651
2023-03-01 14:47:37.766013,203.95649126231348,0.0021593782719999998,21.593782719999997,0.0001,0.0666474775308642,15.228948615802466,0.004376367614879651
2023-03-01 14:47:44.224436,203.81486409071508,0.002164886958,21.64886958,0.0001,0.06681749870370371,15.267798453796296,0.004376367614879651
2023-03-01 14:47:50.609318,203.6771036783894,0.002170696906,21.70696906,0.0001,0.06699681808641976,15.308772932746912,0.004376367614879651
2023-03-01 14:47:56.696899,203.54835752762727,0.002172226796,21.72226796,0.0001,0.06704403691358025,15.319562434753086,0.004376367614879651
2023-03-01 14:48:02.813125,203.41506767589843,0.002167795404,21.677954039999996,0.0001,0.06690726555555555,15.28831017944444,0.004376367614879651
2023-03-01 14:48:08.509159,203.29287573437466,0.0021715362420000003,21.71536242,0.0001,0.06702272351851853,15.31469232398148,0.004376367614879651
2023-03-01 14:48:14.651088,203.16216224295172,0.002177042034,21.770420339999998,0.0001,0.06719265537037038,15.353521752129629,0.004376367614879651
2023-03-01 14:48:21.321954,203.02041527996118,0.0021873562780000003,21.87356278,0.0001,0.06751099623456791,15.426262639598765,0.004376367614879651
2023-03-01 14:48:27.007055,202.9014255335541,0.002194978428,21.949784279999996,0.0001,0.06774624777777777,15.480017617222218,0.004376367614879651
2023-03-01 14:48:35.481229,202.72101498373684,0.00219993514,21.9993514,0.0001,0.06789923271604939,15.514974675617283,0.004376367614879651
2023-03-01 14:49:41.466672,201.30486552806173,0.002251374468,22.51374468,0.0001,0.0694868662962963,15.877748948703703,0.004376367614879651
2023-03-01 14:49:49.763457,201.12207150606608,0.00225970509,22.5970509,0.0001,0.06974398425925926,15.93650040324074,0.004376367614879651
2023-03-01 14:49:56.790261,200.96269305047096,0.0022197913259999996,22.197913259999996,0.0001,0.06851207796296295,15.655009814537031,0.004376367614879651
2023-03-01 14:50:11.881535,200.621491661569,0.0022166756079999997,22.166756079999995,0.0001,0.06841591382716049,15.633036309506169,0.004376367614879651
2023-03-01 14:50:26.052032,200.29938533163042,0.002230400242,22.304002419999996,0.0001,0.06883951364197531,15.729828867191356,0.004376367614879651
2023-03-01 14:50:35.727516,200.08003675806796,0.002267337262,22.673372620000002,0.0001,0.0699795451234568,15.990326060709878,0.004376367614879651
2023-03-01 14:51:02.182837,199.4789286804377,0.0022978191419999994,22.978191419999995,0.0001,0.07092034388888888,16.205298578611107,0.004376367614879651
2023-03-01 14:51:08.512573,199.33743074968717,0.002303819286,23.03819286,0.0001,0.07110553351851852,16.24761440898148,0.004376367614879651
2023-03-01 14:51:16.269096,199.16310386172873,0.002339941906,23.39941906,0.0001,0.07222042919753087,16.5023680716358,0.004376367614879651
2023-03-01 14:51:23.407053,199.00535105543517,0.002340379646,23.40379646,0.0001,0.07223393969135804,16.50545521947531,0.004376367614879651
2023-03-01 14:51:29.122211,198.88026598695927,0.0023528517,23.528516999999997,0.0001,0.07261887962962962,16.593413995370366,0.004376367614879651
2023-03-01 14:51:34.745425,198.75566147900676,0.002366782252,23.667822519999998,0.0001,0.0730488349382716,16.69165878339506,0.004376367614879651
2023-03-01 14:51:55.319066,198.3124667484441,0.00238223889,23.8223889,0.0001,0.07352589166666668,16.800666245833334,0.004376367614879651
2023-03-01 14:52:01.666308,198.178068217009,0.002382599886,23.82599886,0.0001,0.07353703351851852,16.80321215898148,0.004376367614879651
2023-03-01 14:52:07.289618,198.05894335541035,0.0024019185879999997,24.019185879999995,0.0001,0.07413328975308642,16.939456708580245,0.004376367614879651
2023-03-01 14:52:17.867088,197.83661978712544,0.0024074716079999997,24.074716079999995,0.0001,0.07430467925925925,16.978619210740735,0.004376367614879651
2023-03-01 14:52:24.607000,197.69625353322894,0.002429450736,24.29450736,0.0001,0.07498304740740742,17.133626332592595,0.004376367614879651
2023-03-01 14:52:31.328902,197.55636028580415,0.0024426240879999997,24.426240879999995,0.0001,0.07538963234567901,17.22653099098765,0.004376367614879651
2023-03-01 14:52:36.954499,197.4413643968708,0.002461169846,24.61169846,0.0001,0.07596203228395063,17.357324376882715,0.004376367614879651
2023-03-01 14:52:42.674719,197.3239185550031,0.00290472272,29.0472272,0.0001,0.08965193580246913,20.485467330864193,0.004376367614879651
2023-03-01 14:52:48.872521,197.19677042296763,0.002988975318,29.88975318,0.0001,0.09225232462962964,21.07965617787037,0.004376367614879651
2023-03-01 14:52:55.884712,197.05476094962324,0.0029628139600000004,29.628139600000004,0.0001,0.091444875308642,20.895154008024694,0.004376367614879651
2023-03-01 14:53:01.795640,196.93279381175174,0.0029733883300000004,29.733883300000002,0.0001,0.09177124475308644,20.96972942608025,0.004376367614879651
2023-03-01 14:53:09.171599,196.78527941229345,0.0029942004759999996,29.942004759999996,0.0001,0.0924135949382716,21.116506443395057,0.004376367614879651
2023-03-01 14:53:33.999408,196.29032847887484,0.0029723752399999997,29.723752399999995,0.0001,0.09173997654320987,20.962584640123453,0.004376367614879651
2023-03-01 14:54:43.446810,194.94797119118016,0.0030839084999999995,30.839084999999994,0.0001,0.0951823611111111,21.749169513888884,0.004376367614879651
2023-03-01 14:54:56.997229,194.691758314675,0.003059034364,30.590343639999997,0.0001,0.09441464086419753,21.57374543746913,0.004376367614879651
2023-03-01 14:55:08.716828,194.47125484477087,0.0030622954760000003,30.622954760000002,0.0001,0.09451529246913581,21.59674432919753,0.004376367614879651
2023-03-01 14:55:20.652674,194.24811307167795,0.0030649420499999996,30.649420499999994,0.0001,0.09459697685185184,21.615409210648142,0.004376367614879651
2023-03-01 14:55:29.209320,194.09185789505804,0.0031182758300000004,31.182758300000003,0.0001,0.09624308117283953,21.99154404799383,0.004376367614879651
2023-03-01 14:55:39.413086,193.90087976351342,0.0031471234039999996,31.471234039999995,0.0001,0.09713343839506172,22.1949906732716,0.004376367614879651
2023-03-01 14:55:47.961477,193.7448478880035,0.0031560228080000003,31.56022808,0.0001,0.09740811135802471,22.257753445308644,0.004376367614879651
2023-03-01 14:55:54.620543,193.62553266537196,0.0032742561900000002,32.7425619,0.0001,0.10105728981481482,23.091590722685183,0.004376367614879651
2023-03-01 14:56:06.744238,193.40120496738444,0.0036545779179999994,36.54577917999999,0.0001,0.1127956147530864,25.77379797108024,0.004376367614879651
2023-03-01 14:56:13.941337,193.2705142388002,0.0036014661340000005,36.01466134,0.0001,0.11115636216049385,25.39922875367284,0.004376367614879651
2023-03-01 14:56:30.474777,192.97336200324915,0.003696168394,36.96168393999999,0.0001,0.11407927141975309,26.067113519413578,0.004376367614879651
2023-03-01 14:57:33.605735,191.86634842975047,0.00387341329,38.7341329,0.0001,0.11954979290123458,27.317127677932096,0.004376367614879651
2023-03-01 14:57:48.772252,191.60439062288896,0.003915782737999999,39.15782737999999,0.0001,0.12085749191358024,27.61593690225308,0.004376367614879651
2023-03-01 14:58:10.971855,191.22474030649104,0.003985480784,39.85480784,0.0001,0.12300866617283951,28.107480220493823,0.004376367614879651
2023-03-01 14:58:29.221230,190.91588417695198,0.00404756972,40.47569719999999,0.0001,0.12492499135802469,28.545360525308638,0.004376367614879651
2023-03-01 14:58:45.946740,190.6343532537242,0.004124896146,41.24896146,0.0001,0.12731160944444445,29.090702758055553,0.004376367614879651
2023-03-01 14:59:12.450961,190.19426523758887,0.004202958397999999,42.02958397999999,0.0001,0.1297209382098765,29.641234380956778,0.004376367614879651
2023-03-01 14:59:25.608398,189.97799792885218,0.004210858982,42.10858982,0.0001,0.12996478339506173,29.6969530057716,0.004376367614879651
2023-03-01 15:00:07.170248,189.30366639894962,0.004421254712,44.212547119999996,0.0001,0.1364584787654321,31.18076239790123,0.004376367614879651
2023-03-01 15:00:33.677208,188.8824010500823,0.00446527629,44.6527629,0.0001,0.13781716944444447,31.491223218055556,0.004376367614879651
2023-03-01 15:00:47.348739,188.66800829891952,0.0045175358,45.175357999999996,0.0001,0.13943011728395063,31.859781799382713,0.004376367614879651
2023-03-01 15:01:01.312082,188.44865068370495,0.00454939125,45.49391249999999,0.0001,0.1404133101851852,32.08444137731481,0.004376367614879651
2023-03-01 15:01:15.203960,188.23306624976388,0.004593789158,45.93789158,0.0001,0.14178361598765435,32.39755625317901,0.004376367614879651
2023-03-01 15:01:29.072405,188.01916246330728,0.004665664262,46.65664261999999,0.0001,0.14400198339506173,32.9044532057716,0.004376367614879651
2023-03-01 15:01:43.546529,187.79771307695438,0.004627198626,46.27198626,0.0001,0.14281477240740742,32.63317549509259,0.004376367614879651
2023-03-01 15:01:57.544336,187.58384794151743,0.004647297828,46.47297828,0.0001,0.14343511814814816,32.77492449685185,0.004376367614879651
2023-03-01 15:02:12.775076,187.35710243131058,0.004700866192,47.008661919999994,0.0001,0.1450884627160494,33.15271373061728,0.004376367614879651
2023-03-01 15:02:26.739829,187.143958608878,0.004773812928,47.73812928,0.0001,0.1473399051851852,33.66716833481481,0.004376367614879651
2023-03-01 15:02:41.552526,186.92267014491773,0.004836683060000001,48.36683060000001,0.0001,0.14928034135802473,34.11055800030864,0.004376367614879651
2023-03-01 15:02:55.970576,186.70887811691338,0.00485973086,48.59730859999999,0.0001,0.14999169320987654,34.27310189845679,0.004376367614879651
2023-03-01 15:03:11.143127,186.48594805949236,0.004886455724,48.864557239999996,0.0001,0.15081653469135803,34.4615781769753,0.004376367614879651
2023-03-01 15:03:26.275599,186.2646060065728,0.004911241004,49.11241004,0.0001,0.15158151246913582,34.63637559919753,0.004376367614879651
2023-03-01 15:03:40.789541,186.05437047502772,0.004949475188,49.49475188,0.0001,0.15276157987654324,34.90602100179012,0.004376367614879651
2023-03-01 15:03:55.894733,185.83672655011395,0.005032321737999999,50.32321737999999,0.0001,0.1553185721604938,35.490293738672825,0.004376367614879651
2023-03-01 15:04:13.804663,185.5821168777968,0.005068261564,50.682615639999995,0.0001,0.1564278260493827,35.743758252283946,0.004376367614879651
2023-03-01 15:04:27.906041,185.38268518562032,0.00508621022,50.862102199999995,0.0001,0.15698179691358025,35.87034059475308,0.004376367614879651
2023-03-01 15:04:43.107233,185.170284382416,0.005155101158000001,51.55101158000001,0.0001,0.1591080604320988,36.35619180873457,0.004376367614879651
2023-03-01 15:04:58.615284,184.95582763156173,0.005207643804,52.07643804,0.0001,0.16072974703703705,36.72674719796296,0.004376367614879651
2023-03-01 15:05:30.048665,184.52011686303413,0.005304966498,53.049664979999996,0.0001,0.1637335338888889,37.41311249361111,0.004376367614879651
2023-03-01 15:05:55.958765,184.16844392923667,0.00541283805,54.1283805,0.0001,0.1670629027777778,38.17387328472222,0.004376367614879651
2023-03-01 15:06:02.483747,184.0802590402336,0.005423442332,54.23442332,0.0001,0.16739019543209877,38.24865965623456,0.004376367614879651
2023-03-01 15:06:18.656512,183.8631001915698,0.005480330982,54.803309819999996,0.0001,0.16914601796296297,38.649865104537035,0.004376367614879651
2023-03-01 15:06:35.314307,183.64195950442632,0.005553761709999999,55.537617099999984,0.0001,0.1714123984567901,39.16773304737653,0.004376367614879651
2023-03-01 15:07:08.258828,183.2084531045404,0.0056326213479999995,56.32621347999999,0.0001,0.17384633790123455,39.72388821043209,0.004376367614879651
2023-03-01 15:07:25.373993,182.985913191883,0.005681931015999999,56.81931015999999,0.0001,0.1753682412345679,40.071643122098756,0.004376367614879651
2023-03-01 15:07:42.417448,182.76716584978408,0.0057384051540000005,57.38405154,0.0001,0.17711127018518522,40.46992523731482,0.004376367614879651
2023-03-01 15:07:59.199884,182.55143350918814,0.005784420506,57.84420505999999,0.0001,0.17853149709876545,40.7944470870679,0.004376367614879651
2023-03-01 15:08:20.833249,182.2785653161817,0.005853727176000001,58.53727176,0.0001,0.18067059185185189,41.28323023814815,0.004376367614879651
2023-03-01 15:08:34.287832,182.1088253806563,0.005906311002,59.063110019999996,0.0001,0.18229354944444445,41.65407604805555,0.004376367614879651
2023-03-01 15:08:52.319544,181.8845740396687,0.0059780181,59.780181,0.0001,0.1845067314814815,42.15978814351852,0.004376367614879651
2023-03-01 15:09:09.747048,181.6707198223014,0.006036916612,60.369166119999996,0.0001,0.18632458679012345,42.575168081543204,0.004376367614879651
2023-03-01 15:09:27.975934,181.44726213726184,0.0062277582740000005,62.27758274,0.0001,0.1922147615432099,43.92107301262346,0.004376367614879651
2023-03-01 15:09:45.521061,181.23454058537513,0.006284791590000001,62.847915900000004,0.0001,0.19397504907407412,44.32329871342593,0.004376367614879651
2023-03-01 15:10:40.795965,180.5764869201476,0.0063424289100000005,63.4242891,0.0001,0.19575397870370373,44.729784133796294,0.004376367614879651
2023-03-01 15:11:58.064319,179.68651251179142,0.0065536814,65.53681399999999,0.0001,0.20227411728395062,46.21963579938271,0.004376367614879651
2023-03-01 15:12:32.494592,179.3003320162038,0.006571913992,65.71913991999999,0.0001,0.20283685160493828,46.34822059172839,0.004376367614879651
2023-03-01 15:13:16.297509,178.81860183381707,0.006672643386,66.72643386,0.0001,0.20594578351851853,47.05861153398148,0.004376367614879651
2023-03-01 15:13:56.885192,178.3792968518781,0.006790720264,67.90720264,0.0001,0.20959013160493828,47.89134507172839,0.004376367614879651
2023-03-01 15:14:44.508747,177.87765038684003,0.0069109003779999996,69.10900378,0.0001,0.21329939438271606,48.73891161645061,0.004376367614879651
2023-03-01 15:15:00.334598,177.7128002312107,0.006940265746000001,69.40265746,0.0001,0.2142057329012346,48.9460099679321,0.004376367614879651
2023-03-01 15:15:21.357244,177.49596863063624,0.006959624,69.59624,0.0001,0.21480320987654322,49.08253345679012,0.004376367614879651
2023-03-01 15:16:11.336010,176.98903365791233,0.00706541169,70.65411689999999,0.0001,0.21806826203703703,49.828597875462954,0.004376367614879651
2023-03-01 15:16:48.885645,176.61647789495913,0.00713359462,71.3359462,0.0001,0.22017267345679015,50.30945588487654,0.004376367614879651
2023-03-01 15:17:31.148860,176.2053796669204,0.0072474774140000005,72.47477414000001,0.0001,0.22368757450617285,51.11261077466049,0.004376367614879651
2023-03-01 15:18:20.332661,175.73841540059433,0.007419842488,74.19842487999999,0.0001,0.2290074841975309,52.3282101391358,0.004376367614879651
2023-03-01 15:19:07.035355,175.30653436177138,0.007557991457999999,75.57991458,0.0001,0.2332713412962963,53.302501486203695,0.004376367614879651
2023-03-01 15:19:56.645711,174.85607815206302,0.007722771824000001,77.22771824,0.0001,0.23835715506172844,54.46460993160494,0.004376367614879651
2023-03-01 15:20:20.990197,174.6388246315068,0.00780069873,78.00698729999999,0.0001,0.24076230648148148,55.01418703101851,0.004376367614879651
2023-03-01 15:20:46.261728,174.41600252498694,0.007869485236000002,78.69485236000001,0.0001,0.24288534679012352,55.49930174154321,0.004376367614879651
2023-03-01 15:21:37.325425,173.97296543865625,0.008128535892,81.28535892,0.0001,0.2508807374074074,57.32624849759258,0.004376367614879651
