Datetime,Temperature [K],Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2023-06-14 14:30:50.107941,296.198587958187,2.460357734e-05,0.008201192446666667,0.003,0.00047314571807692313,0.01403665630294872,0.033707865168539325
2023-06-14 14:30:54.110126,296.19254991506233,2.4765988800000003e-05,0.008255329600000002,0.003,0.0004762690153846155,0.014129314123076926,0.033707865168539325
2023-06-14 14:30:58.102842,296.1863181637606,2.486240948e-05,0.008287469826666666,0.003,0.0004781232592307693,0.01418432335717949,0.033707865168539325
2023-06-14 14:31:02.116945,296.18017580286545,2.4877034160000003e-05,0.00829234472,0.003,0.00047840450307692315,0.014192666924615387,0.033707865168539325
2023-06-14 14:31:06.132909,296.17396900490746,2.491251586e-05,0.008304171953333333,0.003,0.00047908684346153845,0.014212909689358974,0.033707865168539325
2023-06-14 14:31:10.161793,296.16774230310347,2.502518708e-05,0.008341729026666666,0.003,0.0004812535976923077,0.014277190064871796,0.033707865168539325
2023-06-14 14:31:14.201496,296.16121301305685,2.5077603579999997e-05,0.008359201193333332,0.003,0.00048226160730769225,0.014307094350128204,0.033707865168539325
2023-06-14 14:31:18.204856,296.15466390108384,2.5237312420000002e-05,0.008412437473333334,0.003,0.0004853329311538462,0.014398210290897438,0.033707865168539325
2023-06-14 14:31:22.234929,296.1432919756136,2.525606808e-05,0.00841868936,0.003,0.00048569361692307695,0.014408910635384617,0.033707865168539325
2023-06-14 14:31:26.272925,296.11988825635507,2.52592388e-05,0.008419746266666667,0.003,0.00048575459230769234,0.014410719571794873,0.033707865168539325
2023-06-14 14:31:30.247008,296.0789105289606,2.5538573460000005e-05,0.00851285782,0.003,0.0004911264126923078,0.014570083576538464,0.033707865168539325
2023-06-14 14:31:34.249395,296.0069615521884,2.569153422e-05,0.00856384474,0.003,0.0004940679657692308,0.014657349651153848,0.033707865168539325
2023-06-14 14:31:38.265990,295.91230604910834,2.549860502e-05,0.008499535006666666,0.003,0.0004903577888461538,0.014547281069102564,0.033707865168539325
2023-06-14 14:31:42.280333,295.8134852651218,2.568050706e-05,0.00856016902,0.003,0.000493855905,0.014651058515,0.033707865168539325
2023-06-14 14:31:46.303016,295.7176592578264,2.5718813439999996e-05,0.008572937813333332,0.003,0.0004945925661538461,0.014672912795897435,0.033707865168539325
2023-06-14 14:31:50.341057,295.62639627131705,2.584913658e-05,0.008616378860000001,0.003,0.0004970987803846154,0.014747263818076924,0.033707865168539325
2023-06-14 14:31:54.360003,295.53942345267205,2.5963101160000002e-05,0.008654367053333334,0.003,0.0004992904069230769,0.014812282072051283,0.033707865168539325
2023-06-14 14:31:58.419198,295.4566124449571,2.60406968e-05,0.008680232266666667,0.003,0.0005007826307692309,0.014856551379487182,0.033707865168539325
2023-06-14 14:32:02.504917,295.37583430325753,2.6066344039999994e-05,0.008688781346666665,0.003,0.0005012758469230768,0.014871183458717947,0.033707865168539325
2023-06-14 14:32:06.511148,295.2986374972014,2.6054969980000002e-05,0.008684989993333335,0.003,0.000501057115,0.014864694411666669,0.033707865168539325
2023-06-14 14:32:10.541139,295.2240843080792,2.610901682e-05,0.008703005606666666,0.003,0.0005020964773076923,0.014895528826794874,0.033707865168539325
2023-06-14 14:32:14.560140,295.15188213774985,2.6167813259999998e-05,0.008722604419999998,0.003,0.0005032271780769231,0.014929072949615384,0.033707865168539325
2023-06-14 14:32:18.586022,295.08122213060204,2.624879378e-05,0.008749597926666667,0.003,0.0005047844957692308,0.01497527337448718,0.033707865168539325
