Temperature [K],Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Resistivity [𝛀 cm],Current Density [A/cm2]
294.56036623723753,0.006905683883999999,6.905683883999999,0.001,0.13229279471264366,20.138932139105744,0.0065690074229783875
294.5603710670635,0.033277902920000005,6.9033947546808525,0.00482051282051282,0.6375077187739464,20.132256388985944,0.031665984500511196
294.5603761467047,0.05964932594,6.903037720059348,0.00864102564102564,1.14270739348659,20.131215174801426,0.056762961578044016
294.56020726940585,0.08598182714,6.899776251975308,0.012461538461538461,1.6471614394636014,20.12170380916094,0.08185993865557684
294.5601378198557,0.1123443788,6.8998909814173235,0.01628205128205128,2.152191164750958,20.122038392742514,0.10695691573310964
294.5601528089581,0.1386955164,6.899394310714285,0.020102564102564103,2.657002229885057,20.120589960153936,0.13205389281064248
294.55989466318545,0.164988995,6.896646093247589,0.023923076923076922,3.1607087164750958,20.112575378832958,0.15715086988817528
294.5599888447646,0.191246153,6.8933456256931604,0.027743589743589744,3.663719406130268,20.1029502796795,0.1822478469657081
294.55996419601416,0.21745939760000002,6.889452889033308,0.03156410256410256,4.165888842911878,20.091597955891583,0.20734482404324087
294.5599691923856,0.24361991400000002,6.88491061304348,0.03538461538461538,4.66704816091954,20.078351391256874,0.2324418011207737
294.5600584608537,0.2697020098,6.879253356572923,0.039205128205128205,5.166705168582375,20.061853227415632,0.25753877819830656
294.5601080914627,0.29574398840000005,6.873668383551848,0.04302564102564103,5.665593647509579,20.045565862607237,0.28263575527583934
294.56044059987863,0.3217343002,6.867891465681446,0.04684615384615384,6.163492340996168,20.02871873219706,0.3077327323533721
294.5606739303137,0.34762299160000004,6.860980097368422,0.050666666666666665,6.659444283524905,20.008563222651244,0.33282970943090495
294.56090226438727,0.373435073,6.853631928,0.05448717948717949,7.1539286015325665,19.987133877383908,0.3579266865084378
294.56128440329604,0.3992575102,6.847424317414249,0.0583076923076923,7.648611306513409,19.96903072490366,0.38302366358597056
294.5622721852509,0.4249700832,6.840211822038795,0.062128205128205126,8.141189333333333,19.947997043466778,0.4081206406635034
294.56275358520304,0.45057755359999996,6.832241287091757,0.06594871794871794,8.63175390038314,19.92475270371606,0.4332176177410362
294.56309608610457,0.47617809740000006,6.825044394928336,0.06976923076923076,9.122185773946361,19.903764525669363,0.458314594818569
294.5641087661803,0.5017179267999999,6.817769737003483,0.07358974358974359,9.611454536398465,19.8825495606138,0.48341157189610184
294.56450572735093,0.5272296546,6.810850125670752,0.07741025641025641,10.100184954022989,19.862370012085417,0.5085085489736346
294.5655133273961,0.5527317864,6.8044632795454545,0.08123076923076923,10.588731540229883,19.843744157954106,0.5336055260511675
294.56628743055114,0.5783090775999999,6.799533924148326,0.08505128205128205,11.078717961685822,19.829368760021065,0.5587025031287003
294.5675730776867,0.6041022544,6.797457565377957,0.08887179487179486,11.572840122605363,19.82331350914725,0.5837994802062331
294.56868984737304,0.6300336726,6.797043770788382,0.09269230769230768,12.069610586206895,19.82210676680298,0.6088964572837658
294.57003495048855,0.6561586002,6.798667749149842,0.09651282051282051,12.570088126436781,19.8268427481433,0.6339934343612987
294.57135523780136,0.6829231236,6.80654276013289,0.10033333333333333,13.082818459770113,19.849808512931606,0.6590904114388315
294.5731520936815,0.7136059659999999,6.851460530280649,0.10415384615384615,13.670612375478925,19.98080146598895,0.6841873885163644
294.5746410069095,0.8520210764,7.890957487437664,0.10797435897435897,16.322242842911876,23.012269316334013,0.7092843655938972
294.57662147715774,1.149174602,10.279314100458716,0.11179487179487178,22.014839118773946,29.97739435848334,0.73438134267143
294.57878056592466,1.0225808875999998,8.844678335861609,0.1156153846153846,19.589672176245205,25.793589713950436,0.7594783197489627
294.580716316907,0.7920381007999999,6.631491183168742,0.11943589743589743,15.173143693486587,19.339308483022556,0.7845752968264956
294.5829696678485,0.8152515148000001,6.614272743332641,0.12325641025641025,15.617845111111112,19.289094630603984,0.8096722739040284
294.58540671624934,0.8404169612000001,6.613450663196128,0.12707692307692306,16.099941785440613,19.286697211845716,0.8347692509815612
294.58780412563857,0.8651260322000001,6.609190059902058,0.13089743589743588,16.573295636015327,19.274272084653074,0.859866228059094
294.59033043893317,0.8901270793999998,6.607338427217357,0.1347179487179487,17.05224290038314,19.268872198760505,0.8849632051366269
294.5932141549359,0.9180886644000001,6.626958710272072,0.13853846153846153,17.587905448275865,19.32609050698693,0.9100601822141596
294.5960830464361,0.9499098928,6.672637935734871,0.14235897435897435,18.197507524904214,19.45930407963447,0.9351571592916925
294.59901139201656,1.1903127312000001,8.142816438659885,0.14617948717948717,22.802925885057473,23.746761426383035,0.9602541363692253
294.6025304672551,1.371959412,9.14639608,0.15,26.28274735632184,26.67348420035249,0.9853511134467582
