Datetime,Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2022-05-13 10:21:25.149650,4.28114689e-05,0.042811468899999996,0.001,0.0008790856036960986,0.01097098833412731,0.08012820512820513
2022-05-13 10:21:26.135708,0.000256555876,0.04130984444067797,0.006210526315789474,0.0052680878028747435,0.010586177795064908,0.497638326585695
2022-05-13 10:21:27.111795,0.000470233083,0.04117248192165899,0.011421052631578946,0.009655710123203286,0.010550976886700291,0.9151484480431848
2022-05-13 10:21:28.090998,0.000683976953,0.04112519654113924,0.01663157894736842,0.014044701293634497,0.010538859401096874,1.3326585695006747
2022-05-13 10:21:29.071464,0.000897761769,0.04110234605060241,0.021842105263157895,0.018434533244353183,0.01053300366964103,1.7501686909581646
2022-05-13 10:21:30.044166,0.00111163967,0.04109173877431906,0.02705263157894737,0.022826276591375767,0.010530285418963076,2.1676788124156547
2022-05-13 10:21:31.023437,0.00132549287,0.041083792055464925,0.03226315789473684,0.027217512731006158,0.010528248970271095,2.585188933873144
2022-05-13 10:21:32.010685,0.00153929211,0.041076615294943816,0.03747368421052632,0.031607640862423,0.010526409833283344,3.0026990553306345
2022-05-13 10:21:32.991799,0.00175308826,0.04107111829839704,0.04268421052631579,0.03599770554414784,0.010525001157371561,3.4202091767881244
2022-05-13 10:21:34.009221,0.00196704397,0.041070148824175826,0.04789473684210526,0.04039104661190965,0.010524752717160458,3.837719298245614
2022-05-13 10:21:35.009018,0.0021809972,0.04106932289395441,0.05310526315789474,0.04478433675564682,0.010524541061941499,4.255229419703104
2022-05-13 10:21:35.997148,0.00239514518,0.04107198413357401,0.05831578947368421,0.04918162587268994,0.010525223038747509,4.672739541160594
2022-05-13 10:21:36.989096,0.00260924259,0.04107341276719139,0.06352631578947368,0.05357787659137577,0.010525589144446582,5.090249662618083
2022-05-13 10:21:37.975290,0.0028234235,0.04107583958652374,0.06873684210526315,0.057975841889117044,0.010526211048045507,5.507759784075573
2022-05-13 10:21:39.005409,0.0030378525,0.0410812793594306,0.07394736842105264,0.06237890143737166,0.010527605059665173,5.925269905533064
2022-05-13 10:21:39.986522,0.00325247373,0.04108843142952128,0.07915789473684211,0.06678590821355236,0.010529437869413256,6.342780026990553
2022-05-13 10:21:40.968842,0.00346721395,0.04109611044915783,0.08436842105263158,0.07119535831622176,0.010531405716745167,6.7602901484480435
2022-05-13 10:21:41.948946,0.00368206612,0.04110414587544066,0.08957894736842105,0.07560710718685831,0.010533464897854197,7.177800269905533
2022-05-13 10:21:42.917672,0.00389700009,0.04111216086063298,0.09478947368421052,0.08002053572895278,0.010535518840671452,7.595310391363022
2022-05-13 10:21:43.905472,0.00411251946,0.0411251946,0.1,0.08444598480492814,0.010538858903655033,8.012820512820513
2022-05-13 10:21:55.640245,4.37439502e-05,0.0437439502,0.001,0.0008982330636550308,0.011209948634414784,0.08012820512820513
2022-05-13 10:21:56.613316,0.000257999346,0.041542267576271184,0.006210526315789474,0.005297727843942505,0.010645739206403786,0.497638326585695
2022-05-13 10:21:57.597605,0.00047200836,0.04132792092165899,0.011421052631578946,0.009692163449691992,0.010590810125303987,0.9151484480431848
2022-05-13 10:21:58.585285,0.000686070411,0.04125106901582278,0.01663157894736842,0.014087688110882957,0.010571115838141035,1.3326585695006747
2022-05-13 10:21:59.625229,0.000900171501,0.04121267113012048,0.021842105263157895,0.018484014394250514,0.010561275887143812,1.7501686909581646
2022-05-13 10:22:00.597630,0.00111416538,0.04118510159533074,0.02705263157894737,0.022878139219712528,0.010554210840035475,2.1676788124156547
2022-05-13 10:22:01.579916,0.00132823296,0.041168721435562806,0.03226315789473684,0.027273777412731005,0.010550013213877286,2.585188933873144
2022-05-13 10:22:02.559698,0.00154222827,0.04115496787921348,0.03747368421052632,0.03166793162217659,0.01054648868855409,3.0026990553306345
2022-05-13 10:22:03.537511,0.00175625151,0.04114522649815043,0.04268421052631579,0.03606265934291581,0.01054399233463896,3.4202091767881244
2022-05-13 10:22:04.541704,0.00197053029,0.04114294012087912,0.04789473684210526,0.04046263429158111,0.010543406421120564,3.837719298245614
2022-05-13 10:22:05.616883,0.00218467458,0.04113856989098117,0.05310526315789474,0.0448598476386037,0.0105422864936231,4.255229419703104
2022-05-13 10:22:06.677482,0.00239908128,0.041139480433213,0.05831578947368421,0.04926244928131417,0.01054251983175561,4.672739541160594
2022-05-13 10:22:07.665399,0.00261353221,0.04114093785418393,0.06352631578947368,0.053665959137577005,0.01054289331458348,5.090249662618083
2022-05-13 10:22:08.646699,0.00282804167,0.04114302582695253,0.06873684210526315,0.05807067084188911,0.010543428384401797,5.507759784075573
2022-05-13 10:22:09.704329,0.00304294425,0.04115013576512455,0.07394736842105264,0.06248345482546201,0.01054525039730502,5.925269905533064
2022-05-13 10:22:10.690226,0.00325787258,0.04115663498670213,0.07915789473684211,0.06689676755646817,0.010546915906243173,6.342780026990553
2022-05-13 10:22:11.668729,0.00347307368,0.04116556451653151,0.08436842105263158,0.07131568131416838,0.01054920421286064,6.7602901484480435
2022-05-13 10:22:12.656910,0.00368837061,0.041174525023501767,0.08957894736842105,0.07573656283367557,0.010551500457768008,7.177800269905533
2022-05-13 10:22:13.706735,0.00390373608,0.04118322349805664,0.09478947368421052,0.08015885174537989,0.010553729553506096,7.595310391363022
2022-05-13 10:22:14.688702,0.0041196388,0.041196388,0.1,0.0845921724845996,0.01055710312607803,8.012820512820513
