Datetime,Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2022-05-10 15:09:46.438063,0.0231769646,14.485602874999998,0.0016,0.4759130308008213,3.712121640246406,0.12820512820512822
2022-05-10 15:09:46.914590,0.0231768568,14.4855355,0.0016,0.47591081724845996,3.7121043745379874,0.12820512820512822
2022-05-10 15:09:47.386735,0.0231766338,14.485396125,0.0016,0.47590623819301847,3.7120686579055437,0.12820512820512822
2022-05-10 15:09:47.869562,0.0231769934,14.485620874999999,0.0016,0.47591362217659133,3.712126252977412,0.12820512820512822
2022-05-10 15:09:48.344243,0.0231770854,14.485678374999999,0.0016,0.47591551129363446,3.7121409880903484,0.12820512820512822
2022-05-10 15:09:48.822708,0.0231772183,14.485761437499999,0.0016,0.47591824024640655,3.7121622739219706,0.12820512820512822
2022-05-10 15:09:49.301688,0.023177221,14.485763125,0.0016,0.475918295687885,3.7121627063655027,0.12820512820512822
2022-05-10 15:09:49.782966,0.0231771735,14.485733437499999,0.0016,0.47591732032854206,3.7121550985626275,0.12820512820512822
2022-05-10 15:09:50.262019,0.0231769105,14.4855690625,0.0016,0.4759119199178645,3.712112975359343,0.12820512820512822
2022-05-10 15:09:50.742717,0.0231768799,14.485549937499998,0.0016,0.4759112915811088,3.7121080743326482,0.12820512820512822
2022-05-10 15:09:51.216421,0.023176839,14.485524375,0.0016,0.4759104517453799,3.7121015236139625,0.12820512820512822
2022-05-10 15:09:51.689673,0.0231764264,14.485266499999998,0.0016,0.47590197946611906,3.712035439835728,0.12820512820512822
2022-05-10 15:09:52.157656,0.0231764515,14.4852821875,0.0016,0.4759024948665298,3.712039459958932,0.12820512820512822
2022-05-10 15:09:52.622444,0.0231763604,14.48522525,0.0016,0.4759006242299794,3.712024868993839,0.12820512820512822
2022-05-10 15:09:53.085813,0.0231762861,14.4851788125,0.0016,0.4758990985626283,3.7120129687885,0.12820512820512822
2022-05-10 15:09:53.561964,0.0231765342,14.485333875,0.0016,0.4759041930184805,3.7120527055441475,0.12820512820512822
2022-05-10 15:09:54.040532,0.0231767386,14.485461625,0.0016,0.47590839014373715,3.712085443121149,0.12820512820512822
2022-05-10 15:09:54.519115,0.0231763218,14.485201125,0.0016,0.4758998316221766,3.7120186866529767,0.12820512820512822
2022-05-10 15:09:54.996903,0.023176096,14.485059999999999,0.0016,0.47589519507186856,3.711982521560574,0.12820512820512822
2022-05-10 15:09:55.472478,0.0231761889,14.485118062499998,0.0016,0.4758971026694045,3.7119974008213545,0.12820512820512822
2022-05-10 15:09:55.948630,0.0231758591,14.4849119375,0.0016,0.4758903305954826,3.7119445786447636,0.12820512820512822
2022-05-10 15:09:56.425748,0.023176148,14.4850925,0.0016,0.4758962628336756,3.7119908501026693,0.12820512820512822
2022-05-10 15:09:56.889971,0.0231761378,14.485086124999999,0.0016,0.4758960533880903,3.711989216427104,0.12820512820512822
2022-05-10 15:09:57.360196,0.023176411,14.485256875,0.0016,0.4759016632443532,3.7120329733059543,0.12820512820512822
2022-05-10 15:09:57.829547,0.0231761806,14.485112874999999,0.0016,0.475896932238193,3.711996071457905,0.12820512820512822
2022-05-10 15:09:58.322768,-0.0231757273,14.4848295625,-0.0016,-0.4758876242299795,3.7119234689938394,-0.12820512820512822
2022-05-10 15:09:58.796098,-0.0231757691,14.4848556875,-0.0016,-0.47588848254620125,3.7119301638603694,-0.12820512820512822
2022-05-10 15:09:59.267779,-0.0231758818,14.484926125,-0.0016,-0.475890796714579,3.7119482143737157,-0.12820512820512822
2022-05-10 15:09:59.735346,-0.023175617,14.484760624999998,-0.0016,-0.4758853593429158,3.711905802874743,-0.12820512820512822
2022-05-10 15:10:00.203516,-0.0231755761,14.4847350625,-0.0016,-0.47588451950718685,3.711899252156057,-0.12820512820512822
2022-05-10 15:10:00.687973,-0.0231756848,14.484802999999998,-0.0016,-0.47588675154004106,3.7119166620123196,-0.12820512820512822
2022-05-10 15:10:01.168329,-0.0231756755,14.484797187499998,-0.0016,-0.47588656057494866,3.711915172484599,-0.12820512820512822
2022-05-10 15:10:01.649529,-0.0231752462,14.484528874999999,-0.0016,-0.47587774537987676,3.711846413963038,-0.12820512820512822
2022-05-10 15:10:02.130673,-0.0231754544,14.484658999999999,-0.0016,-0.4758820205338809,3.7118797601642703,-0.12820512820512822
2022-05-10 15:10:02.610160,-0.0231751849,14.4844905625,-0.0016,-0.4758764866529774,3.711836595893223,-0.12820512820512822
2022-05-10 15:10:03.083477,-0.0231752908,14.48455675,-0.0016,-0.4758786611909651,3.7118535572895275,-0.12820512820512822
2022-05-10 15:10:03.558775,-0.0231753326,14.484582875,-0.0016,-0.4758795195071869,3.711860252156057,-0.12820512820512822
2022-05-10 15:10:04.028486,-0.0231751869,14.484491812499998,-0.0016,-0.4758765277207392,3.711836916221765,-0.12820512820512822
2022-05-10 15:10:04.496530,-0.0231753495,14.4845934375,-0.0016,-0.47587986652977415,3.711862958932238,-0.12820512820512822
2022-05-10 15:10:04.967128,-0.0231755084,14.484692749999999,-0.0016,-0.4758831293634497,3.711888409034907,-0.12820512820512822
2022-05-10 15:10:05.443600,-0.0231753755,14.4846096875,-0.0016,-0.47588040041067764,3.711867123203285,-0.12820512820512822
2022-05-10 15:10:05.916765,-0.0231751878,14.484492374999999,-0.0016,-0.47587654620123204,3.7118370603696094,-0.12820512820512822
2022-05-10 15:10:06.427806,-0.0231754006,14.484625374999998,-0.0016,-0.47588091581108827,3.711871143326488,-0.12820512820512822
2022-05-10 15:10:06.925037,-0.0231754368,14.484648,-0.0016,-0.475881659137577,3.7118769412731,-0.12820512820512822
2022-05-10 15:10:07.405565,-0.0231751283,14.4844551875,-0.0016,-0.47587532443531827,3.711827530595482,-0.12820512820512822
2022-05-10 15:10:07.882221,-0.0231748356,14.484272249999998,-0.0016,-0.4758693141683778,3.7117806505133464,-0.12820512820512822
2022-05-10 15:10:08.368814,-0.023175054,14.48440875,-0.0016,-0.47587379876796715,3.7118156303901433,-0.12820512820512822
2022-05-10 15:10:08.853653,-0.0231752334,14.484520874999998,-0.0016,-0.4758774825462012,3.711844363860369,-0.12820512820512822
2022-05-10 15:10:09.333087,-0.0231751395,14.4844621875,-0.0016,-0.4758755544147844,3.711829324435318,-0.12820512820512822
2022-05-10 15:10:09.814513,0.0231751588,14.48447425,0.0016,0.4758759507186859,3.7118324156057496,0.12820512820512822
2022-05-10 15:10:10.333748,0.0231753874,14.484617125,0.0016,0.4758806447638604,3.7118690291581107,0.12820512820512822
2022-05-10 15:10:10.816849,0.0231753205,14.484575312499999,0.0016,0.4758792710472279,3.711858314168377,0.12820512820512822
2022-05-10 15:10:11.291950,0.0231752536,14.4845335,0.0016,0.4758778973305955,3.711847599178644,0.12820512820512822
2022-05-10 15:10:11.773102,0.0231752118,14.484507375,0.0016,0.4758770390143737,3.7118409043121146,0.12820512820512822
2022-05-10 15:10:12.253620,0.0231750473,14.4844045625,0.0016,0.47587366119096514,3.711814557289528,0.12820512820512822
2022-05-10 15:10:12.737003,0.023174724,14.4842025,0.0016,0.475867022587269,3.7117627761806977,0.12820512820512822
2022-05-10 15:10:13.215325,0.0231745335,14.484083437499999,0.0016,0.4758631108829569,3.7117322648870634,0.12820512820512822
2022-05-10 15:10:13.690090,0.0231750958,14.484434875,0.0016,0.4758746570841889,3.711822325256673,0.12820512820512822
2022-05-10 15:10:14.166022,0.0231753336,14.4845835,0.0016,0.47587954004106775,3.711860412320328,0.12820512820512822
2022-05-10 15:10:14.683889,0.0231749071,14.4843169375,0.0016,0.4758707823408624,3.7117921022587264,0.12820512820512822
2022-05-10 15:10:15.166819,0.0231748124,14.48425775,0.0016,0.4758688377823409,3.7117769347022587,0.12820512820512822
2022-05-10 15:10:15.645413,0.0231747594,14.484224625,0.0016,0.475867749486653,3.711768445995893,0.12820512820512822
2022-05-10 15:10:16.127072,0.0231743589,14.4839743125,0.0016,0.4758595256673511,3.7117043002053385,0.12820512820512822
2022-05-10 15:10:16.606473,0.023174528,14.484079999999999,0.0016,0.4758629979466119,3.7117313839835724,0.12820512820512822
2022-05-10 15:10:17.089100,0.0231745224,14.4840765,0.0016,0.4758628829568789,3.711730487063655,0.12820512820512822
2022-05-10 15:10:17.562111,0.0231745615,14.4841009375,0.0016,0.47586368583162214,3.7117367494866524,0.12820512820512822
2022-05-10 15:10:18.028832,0.023174502,14.484063749999999,0.0016,0.4758624640657084,3.7117272197125253,0.12820512820512822
2022-05-10 15:10:18.497831,0.023174365,14.483978124999998,0.0016,0.4758596509240246,3.7117052772073915,0.12820512820512822
2022-05-10 15:10:18.988440,0.0231740008,14.4837505,0.0016,0.4758521724845996,3.7116469453798766,0.12820512820512822
2022-05-10 15:10:19.467157,0.0231738725,14.483670312500001,0.0016,0.4758495379876797,3.711626396303901,0.12820512820512822
2022-05-10 15:10:19.955928,0.0231738437,14.483652312499999,0.0016,0.47584894661190963,3.7116217835728946,0.12820512820512822
2022-05-10 15:10:20.422277,0.0231739868,14.48374175,0.0016,0.47585188501026693,3.7116447030800814,0.12820512820512822
2022-05-10 15:10:20.904701,0.0231739144,14.483696499999999,0.0016,0.4758503983572895,3.7116331071868576,0.12820512820512822
2022-05-10 15:10:21.392246,0.0231737369,14.483585562499998,0.0016,0.47584675359342915,3.711604678028747,0.12820512820512822
2022-05-10 15:10:21.890541,0.0231742052,14.483878249999998,0.0016,0.4758563696098562,3.711679682956878,0.12820512820512822
2022-05-10 15:10:22.442189,-0.0231742872,14.4839295,-0.0016,-0.47585805338809034,3.7116928164271044,-0.12820512820512822
2022-05-10 15:10:22.929505,-0.0231741968,14.483873,-0.0016,-0.4758561971252567,3.7116783375770015,-0.12820512820512822
2022-05-10 15:10:23.414581,-0.0231742972,14.483935749999999,-0.0016,-0.47585825872689935,3.7116944180698144,-0.12820512820512822
2022-05-10 15:10:23.895808,-0.023174497,14.484060624999998,-0.0016,-0.4758623613963039,3.71172641889117,-0.12820512820512822
2022-05-10 15:10:24.372872,-0.0231740166,14.483760375,-0.0016,-0.4758524969199179,3.711649475975359,-0.12820512820512822
2022-05-10 15:10:24.843305,-0.0231742126,14.483882874999999,-0.0016,-0.47585652156057495,3.711680868172484,-0.12820512820512822
2022-05-10 15:10:25.309533,-0.0231741216,14.483825999999999,-0.0016,-0.47585465297741275,3.711666293223819,-0.12820512820512822
2022-05-10 15:10:25.776569,-0.0231741708,14.48385675,-0.0016,-0.4758556632443532,3.7116741733059544,-0.12820512820512822
2022-05-10 15:10:26.250970,-0.0231742842,14.483927624999998,-0.0016,-0.4758579917864476,3.711692335934291,-0.12820512820512822
2022-05-10 15:10:26.717978,-0.0231740974,14.483810875,-0.0016,-0.47585415605749487,3.7116624172484594,-0.12820512820512822
2022-05-10 15:10:27.228966,-0.0231739868,14.48374175,-0.0016,-0.47585188501026693,3.7116447030800814,-0.12820512820512822
2022-05-10 15:10:27.705966,-0.0231742279,14.4838924375,-0.0016,-0.47585683572895277,3.711683318685831,-0.12820512820512822
2022-05-10 15:10:28.189133,-0.0231740318,14.483769875,-0.0016,-0.4758528090349076,3.711651910472279,-0.12820512820512822
