Datetime,Temperature [K],Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2024-01-31 17:20:27.581287,202.38217406632418,-2.2348673e-05,-0.014899115333333334,0.0015,-0.0004297821730769231,-0.025500408935897438,0.016853932584269662
2024-01-31 17:20:29.202007,202.52100165828114,-2.23120886e-05,-0.014874725733333333,0.0015,-0.00042907862692307693,-0.0254586651974359,0.016853932584269662
2024-01-31 17:20:30.839323,202.66417255043544,-2.25700541e-05,-0.015046702733333332,0.0015,-0.00043403950192307694,-0.0257530104474359,0.016853932584269662
2024-01-31 17:20:32.468869,202.80988272025795,-2.28886291e-05,-0.015259086066666667,0.0015,-0.00044016594423076927,-0.026116512691025644,0.016853932584269662
2024-01-31 17:20:34.088221,202.95624965201125,-2.2961235e-05,-0.015307489999999998,0.0015,-0.00044156221153846155,-0.026199357884615387,0.016853932584269662
2024-01-31 17:20:35.704293,203.10193399632524,-2.28308333e-05,-0.015220555533333333,0.0015,-0.00043905448653846157,-0.026050566201282054,0.016853932584269662
2024-01-31 17:20:37.338095,203.25077417414792,-2.27332136e-05,-0.015155475733333333,0.0015,-0.00043717718461538463,-0.02593917962051282,0.016853932584269662
2024-01-31 17:20:38.989152,203.40060577421994,-2.2756592e-05,-0.015171061333333333,0.0015,-0.00043762676923076924,-0.025965854974358975,0.016853932584269662
2024-01-31 17:20:40.607179,203.55276734538228,-2.28057095e-05,-0.015203806333333333,0.0015,-0.00043857133653846155,-0.026021899301282053,0.016853932584269662
2024-01-31 17:20:42.227939,203.70360169814867,-2.26649275e-05,-0.015109951666666666,0.0015,-0.0004358639903846154,-0.02586126342948718,0.016853932584269662
2024-01-31 17:20:43.831354,203.85354646151316,-2.24857234e-05,-0.014990482266666666,0.0015,-0.0004324177576923077,-0.025656786956410257,0.016853932584269662
2024-01-31 17:20:45.493492,204.00481693212492,-2.2420382e-05,-0.014946921333333333,0.0015,-0.00043116119230769234,-0.025582230743589746,0.016853932584269662
2024-01-31 17:20:47.251346,204.16297425877434,-2.22977524e-05,-0.014865168266666666,0.0015,-0.0004288029307692308,-0.025442307225641028,0.016853932584269662
2024-01-31 17:20:48.882343,204.32896892423602,-2.21233848e-05,-0.0147489232,0.0015,-0.00042544970769230775,-0.025243349323076928,0.016853932584269662
2024-01-31 17:20:50.504175,204.4834654920984,-2.19320731e-05,-0.014621382066666667,0.0015,-0.00042177063653846156,-0.02502505776794872,0.016853932584269662
2024-01-31 17:20:52.115634,204.63720050773793,-2.2014969e-05,-0.014676646,0.0015,-0.0004233647884615385,-0.02511964411538462,0.016853932584269662
2024-01-31 17:20:53.735594,204.79220897475827,-2.22373352e-05,-0.014824890133333333,0.0015,-0.0004276410615384616,-0.025373369651282056,0.016853932584269662
2024-01-31 17:20:55.355520,204.94720251194644,-2.23757977e-05,-0.014917198466666667,0.0015,-0.0004303038019230769,-0.025531358914102565,0.016853932584269662
2024-01-31 17:20:56.978457,205.10287624578956,-2.25339247e-05,-0.015022616466666668,0.0015,-0.0004333447057692308,-0.02571178587564103,0.016853932584269662
2024-01-31 17:20:58.593319,205.2595390937512,-2.25529836e-05,-0.015035322399999999,0.0015,-0.00043371122307692307,-0.02573353256923077,0.016853932584269662
2024-01-31 17:21:00.204512,205.41454077080618,-2.25572191e-05,-0.015038146066666666,0.0015,-0.00043379267499999997,-0.025738365383333333,0.016853932584269662
2024-01-31 17:21:01.829533,205.57140555975974,-2.24191629e-05,-0.0149461086,0.0015,-0.0004311377480769231,-0.025580839719230773,0.016853932584269662
2024-01-31 17:21:03.468294,205.73054553495294,-2.23946569e-05,-0.014929771266666666,0.0015,-0.0004306664788461538,-0.025552877744871794,0.016853932584269662
2024-01-31 17:21:05.107648,205.88853789779367,-2.25026637e-05,-0.0150017758,0.0015,-0.0004327435326923077,-0.025676116273076924,0.016853932584269662
2024-01-31 17:21:06.729417,206.04895885615397,-2.25630666e-05,-0.015042044400000001,0.0015,-0.000433905126923077,-0.025745037530769236,0.016853932584269662
2024-01-31 17:21:08.359976,206.20666425341827,-2.24759364e-05,-0.0149839576,0.0015,-0.00043222954615384617,-0.02564561973846154,0.016853932584269662
2024-01-31 17:21:09.982793,206.36659162913858,-2.23484662e-05,-0.014898977466666668,0.0015,-0.0004297781961538462,-0.025500172971794875,0.016853932584269662
2024-01-31 17:21:11.629227,206.52611842332087,-2.24085663e-05,-0.0149390442,0.0015,-0.0004309339673076923,-0.02556874872692308,0.016853932584269662
2024-01-31 17:21:13.233894,206.68431824097894,-2.24617177e-05,-0.014974478466666667,0.0015,-0.00043195610961538464,-0.025629395837179488,0.016853932584269662
2024-01-31 17:21:14.861412,206.8439427165849,-2.22487296e-05,-0.0148324864,0.0015,-0.0004278601846153847,-0.025386370953846157,0.016853932584269662
2024-01-31 17:21:16.481375,207.0030896063754,-2.20659949e-05,-0.014710663266666667,0.0015,-0.0004243460557692308,-0.025177865975641027,0.016853932584269662
2024-01-31 17:21:18.103262,207.1621182555658,-2.17787872e-05,-0.014519191466666666,0.0015,-0.00041882283076923076,-0.024850154625641024,0.016853932584269662
2024-01-31 17:21:19.753274,207.324266821104,-2.17580127e-05,-0.0145053418,0.0015,-0.0004184233211538462,-0.024826450388461544,0.016853932584269662
2024-01-31 17:21:21.366385,207.48347053211407,-2.19120059e-05,-0.014608003933333334,0.0015,-0.0004213847288461539,-0.025002160578205132,0.016853932584269662
2024-01-31 17:21:22.977654,207.64327553530723,-2.2145666e-05,-0.014763777333333334,0.0015,-0.0004258781923076923,-0.025268772743589744,0.016853932584269662
2024-01-31 17:21:24.584995,207.80198634388572,-2.21872148e-05,-0.014791476533333334,0.0015,-0.0004266772076923077,-0.025316180989743593,0.016853932584269662
2024-01-31 17:21:26.195069,207.95978300641417,-2.20639768e-05,-0.014709317866666667,0.0015,-0.0004243072461538462,-0.025175563271794873,0.016853932584269662
2024-01-31 17:21:27.817008,208.1203130770277,-2.18876969e-05,-0.014591797933333334,0.0015,-0.00042091724807692313,-0.02497442338589744,0.016853932584269662
2024-01-31 17:21:29.433057,208.2793638956186,-2.16916532e-05,-0.014461102133333332,0.0015,-0.0004171471769230769,-0.0247507324974359,0.016853932584269662
2024-01-31 17:21:31.038095,208.43662780545637,-2.15930325e-05,-0.014395355,0.0015,-0.00041525062500000003,-0.024638203750000004,0.016853932584269662
2024-01-31 17:21:32.647808,208.59518629999621,-2.16380101e-05,-0.014425340066666667,0.0015,-0.0004161155788461539,-0.0246895243448718,0.016853932584269662
2024-01-31 17:21:34.276994,208.75447423214766,-2.1619552e-05,-0.014413034666666666,0.0015,-0.00041576061538461543,-0.024668463179487184,0.016853932584269662
2024-01-31 17:21:35.909249,208.91295141719937,-2.15633905e-05,-0.014375593666666667,0.0015,-0.0004146805865384616,-0.02460438146794872,0.016853932584269662
2024-01-31 17:21:37.525332,209.07233797166495,-2.14157509e-05,-0.014277167266666667,0.0015,-0.0004118413634615385,-0.02443592089871795,0.016853932584269662
2024-01-31 17:21:39.134493,209.22903959209012,-2.15126592e-05,-0.0143417728,0.0015,-0.0004137049846153846,-0.024546495753846154,0.016853932584269662
2024-01-31 17:21:40.746610,209.38672741130932,-2.16792501e-05,-0.014452833399999998,0.0015,-0.00041690865576923076,-0.024736580242307692,0.016853932584269662
2024-01-31 17:21:42.366203,209.54368176091913,-2.18406048e-05,-0.014560403199999999,0.0015,-0.00042001163076923077,-0.02492069009230769,0.016853932584269662
2024-01-31 17:21:44.027244,209.70262357726136,-2.18621853e-05,-0.0145747902,0.0015,-0.0004204266403846154,-0.024945313996153847,0.016853932584269662
2024-01-31 17:21:45.647059,209.86198649712148,-2.197332e-05,-0.01464888,0.0015,-0.0004225638461538462,-0.025072121538461542,0.016853932584269662
2024-01-31 17:21:47.265685,210.01835755311572,-2.19817911e-05,-0.0146545274,0.0015,-0.000422726751923077,-0.025081787280769235,0.016853932584269662
