Temperature [K],Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
155.04627230829533,0.005520550606,184.01835353333334,3e-05,0.3272406998221695,187.0726000650069,0.0017492711370262393
149.98604756519944,0.007261245889999999,242.04152966666663,3e-05,0.4304235856550089,246.05881646611337,0.0017492711370262393
145.05470427736986,0.009612029403,320.4009801,3e-05,0.5697705633076467,325.71883869087134,0.0017492711370262393
140.08495466836104,0.01372768088,457.58936266666666,3e-05,0.8137333064611737,465.18420686030424,0.0017492711370262393
134.97952221439147,0.01906529783,635.5099276666667,3e-05,1.1301302803793718,646.0578102835408,0.0017492711370262393
130.06381585759624,0.02671776975,890.592325,3e-05,1.5837445020746888,905.373940352697,0.0017492711370262393
125.10443126637956,0.038823335029999996,1294.1111676666665,3e-05,2.3013239496147007,1315.5901911964038,0.0017492711370262393
120.05240224613706,0.056905737639999995,1896.857921333333,3e-05,3.37319132424422,1928.3410403596124,0.0017492711370262393
115.01442381627189,0.08696071777,2898.6905923333334,3e-05,5.154755054534677,2946.80163950899,0.0017492711370262393
110.07270877518106,0.12654023640000003,4218.007880000001,3e-05,7.500903165382337,4288.016309543569,0.0017492711370262393
105.07120099019876,0.19717355440000003,6572.451813333334,3e-05,11.687821837581508,6681.538150484094,0.0017492711370262393
100.01195622516593,0.34854487829999997,11618.16261,3e-05,20.6606329756965,11810.995184439831,0.0017492711370262393
95.06505075884172,0.5547407264,18491.357546666666,3e-05,32.88326771784233,18798.26804536653,0.0017492711370262393
