Temperature [K],Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
293.9297019039309,0.0509914065,50.991406500000004,0.001,1.6968854076539102,52.077413160898494,0.03258390355164549
293.9306700989687,0.142646655,50.79862893884892,0.002808080808080808,4.7469768718802,51.88052985468464,0.09149823421573178
293.9308437494094,0.208681804,45.206780297593,0.004616161616161616,6.944485990016639,46.16958693288282,0.15041256487981808
293.93094285925,0.322293712,50.16836083018868,0.006424242424242424,10.725248319467553,51.23683839861865,0.20932689554390435
293.9308187637349,0.406793393,49.414166757055206,0.008232323232323233,13.537217737104825,50.46658162309565,0.2682412262079907
293.9311664810243,0.48561068,48.36565122736419,0.01004040404040404,16.16008918469218,49.395734980625846,0.3271555568720769
293.93148921261394,0.55852677,47.13908800511509,0.011848484848484848,18.58658136439268,48.143048614874616,0.38606988753616317
293.9314146720297,0.623488006,45.654817007396446,0.013656565656565658,20.748352945091515,46.627165855474104,0.4449842182002496
293.9319356232355,0.682411828,44.127218139777916,0.015464646464646466,22.70921224625624,45.0670324362657,0.5038985488643358
293.93205971871686,0.733199922,42.4484165368421,0.017272727272727273,24.399331846921797,43.35247599053857,0.5628128795284221
293.93205971871686,0.778963004,40.82442424351509,0.01908080808080808,25.922229750415973,41.693896174159,0.6217272101925083
293.93260607193224,0.81971533,39.24169132978723,0.02088888888888889,27.27838036605657,40.07745447291747,0.6806415408565947
293.93275473662857,0.852756166,37.57136645927904,0.022696969696969698,28.37790901830283,38.37155529568298,0.739555871520681
293.9341943269801,0.879705128,35.89893143940643,0.024505050505050505,29.274713078202996,36.663501027467,0.7984702021847673
293.9328292771885,0.902274443,34.289892459500955,0.026313131313131316,30.025771813643928,35.02019299773991,0.8573845328488536
293.9330279131991,0.919468876,32.6966302887931,0.028121212121212123,30.5979659234609,33.392997789120145,0.9162988635129399
293.93399610745337,0.937529908,31.324826490718866,0.02992929292929293,31.19899860232945,31.99197753744299,0.9752131941770261
293.9343188388208,0.946537361,29.824060706238065,0.03173737373737374,31.498747454242928,30.459248688001537,1.0341275248411124
293.93471569426106,0.955526628,28.484533626016262,0.033545454545454545,31.797891114808653,29.09119257845055,1.0930418555051986
293.93531160199075,0.962224804,27.21721588457143,0.03535353535353535,32.02079214642263,27.79688371039924,1.1519561861692849
293.9357584286245,0.966073766,25.996548745311227,0.03716161616161616,32.14887740432612,26.550219001450966,1.210870516833371
293.93613071471094,0.968296276,24.847416102643855,0.038969696969696974,32.22283780366057,25.376612319139433,1.2697848474974576
293.9369498272678,0.970346613,23.79596598637602,0.04077777777777778,32.29106865224626,24.302768589746428,1.3286991781615438
293.93749576340593,0.971829063,22.820464240275143,0.04258585858585859,32.34040143094842,23.306490766523925,1.3876135088256303
293.9381657947685,0.971139431,21.875495715358362,0.044393939393939395,32.317451946755405,22.341396456051513,1.4465278394897165
293.93878627119705,0.971589413,21.02915432597289,0.0462020202020202,32.332426389351085,21.477029825760667,1.5054421701538028
293.93953084278763,0.970984893,20.2245959198401,0.04801010101010101,32.31230925124792,20.65533606588661,1.564356500817889
293.94037494028333,0.969746641,19.465717246350366,0.04981818181818182,32.271102861896836,19.88029491815283,1.6232708314819753
293.9412685924012,0.967772082,18.745731973782036,0.05162626262626263,32.205393743760396,19.144975516651268,1.6821851621460617
293.9416158923797,0.965662306,18.07194107637051,0.05343434343434344,32.135184891846926,18.456834330576072,1.741099492810148
293.9427327489459,0.962628802,17.42553508831596,0.055242424242424246,32.03423633943427,17.796661293191907,1.8000138234742342
