Datetime,Temperature [K],Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2022-12-16 14:21:42.337372,76.78172300040453,2.5449083,25449.083,0.0001,78.5465524691358,17947.887239197527,0.004376367614879651
2022-12-16 14:21:42.963311,76.78141399743816,2.54477803,25447.7803,0.0001,78.54253179012345,17946.968514043205,0.004376367614879651
2022-12-16 14:21:43.594822,76.78141399743816,2.54492098,25449.2098,0.0001,78.5469438271605,17947.97666450617,0.004376367614879651
2022-12-16 14:21:44.220216,76.78066505685307,2.54488628,25448.8628,0.0001,78.54587283950617,17947.73194382716,0.004376367614879651
2022-12-16 14:21:44.841786,76.78159730431722,2.54455195,25445.519499999995,0.0001,78.53555401234567,17945.374091820984,0.004376367614879651
2022-12-16 14:21:45.454753,76.78197439243635,2.54471829,25447.1829,0.0001,78.54068796296296,17946.547199537035,0.004376367614879651
2022-12-16 14:21:46.078757,76.7827861779072,2.5444502,25444.502,0.0001,78.53241358024692,17944.65650308642,0.004376367614879651
2022-12-16 14:21:46.684117,76.78028796724828,2.54458301,25445.8301,0.0001,78.536512654321,17945.593141512345,0.004376367614879651
2022-12-16 14:21:47.304418,76.78097406051579,2.54450567,25445.056699999997,0.0001,78.53412561728395,17945.04770354938,0.004376367614879651
2022-12-16 14:21:47.904551,76.7815396935947,2.54460731,25446.073099999998,0.0001,78.537262654321,17945.764516512347,0.004376367614879651
2022-12-16 14:21:48.515587,76.78191154444623,2.54464211,25446.421099999996,0.0001,78.53833672839507,17946.00994243827,0.004376367614879651
2022-12-16 14:21:49.178093,76.78047651210414,2.54458581,25445.858099999998,0.0001,78.53659907407408,17945.612888425923,0.004376367614879651
2022-12-16 14:21:49.814227,76.7815396935947,2.54462307,25446.2307,0.0001,78.53774907407409,17945.875663425926,0.004376367614879651
2022-12-16 14:21:50.438334,76.78141399743816,2.54465578,25446.5578,0.0001,78.5387586419753,17946.106349691356,0.004376367614879651
2022-12-16 14:21:51.046615,76.78178584843027,2.54435097,25443.5097,0.0001,78.52935092592593,17943.95668657407,0.004376367614879651
2022-12-16 14:21:51.667087,76.78191154444623,2.54454039,25445.403899999998,0.0001,78.53519722222222,17945.292565277774,0.004376367614879651
2022-12-16 14:21:52.280052,76.78060220861525,2.54458712,25445.8712,0.0001,78.53663950617285,17945.62212716049,0.004376367614879651
2022-12-16 14:21:52.913363,76.78172300040453,2.54485732,25448.573200000003,0.0001,78.54497901234569,17947.527704320986,0.004376367614879651
2022-12-16 14:21:53.513983,76.78253478648948,2.54500098,25450.0098,0.0001,78.54941296296298,17948.540862037036,0.004376367614879651
2022-12-16 14:21:54.114926,76.78334657059145,2.54490614,25449.0614,0.0001,78.54648580246915,17947.8720058642,0.004376367614879651
2022-12-16 14:21:54.721719,76.78228863220866,2.54480074,25448.0074,0.0001,78.54323271604939,17947.12867561728,0.004376367614879651
2022-12-16 14:21:55.355073,76.78109975683867,2.54480743,25448.0743,0.0001,78.54343919753087,17947.1758566358,0.004376367614879651
2022-12-16 14:21:55.969770,76.78353511371198,2.54494644,25449.464399999997,0.0001,78.54772962962963,17948.15622037037,0.004376367614879651
2022-12-16 14:21:56.585605,76.78403265754413,2.54477144,25447.714399999997,0.0001,78.54232839506173,17946.9220382716,0.004376367614879651
2022-12-16 14:21:57.211271,76.7829118735448,2.54481727,25448.172699999996,0.0001,78.54374290123457,17947.245252932094,0.004376367614879651
2022-12-16 14:21:57.835781,76.78009942228543,2.54519687,25451.968699999998,0.0001,78.55545895061728,17949.922370216045,0.004376367614879651
2022-12-16 14:21:58.463634,76.78072790507892,2.54509302,25450.9302,0.0001,78.55225370370371,17949.189971296295,0.004376367614879651
2022-12-16 14:21:59.066521,76.78297472134571,2.54515296,25451.529599999998,0.0001,78.5541037037037,17949.61269629629,0.004376367614879651
2022-12-16 14:21:59.665922,76.7837236567254,2.54516372,25451.6372,0.0001,78.55443580246914,17949.688580864196,0.004376367614879651
2022-12-16 14:22:00.272295,76.78197439243635,2.54514714,25451.4714,0.0001,78.55392407407408,17949.571650925922,0.004376367614879651
2022-12-16 14:22:00.883182,76.78022511893926,2.54505386,25450.538599999996,0.0001,78.5510450617284,17948.91379660494,0.004376367614879651
2022-12-16 14:22:01.507078,76.78097406051579,2.54508028,25450.8028,0.0001,78.55186049382716,17949.100122839503,0.004376367614879651
2022-12-16 14:22:02.117798,76.78122545311416,2.545255,25452.55,0.0001,78.55725308641976,17950.332330246914,0.004376367614879651
2022-12-16 14:22:02.715697,76.78135114934199,2.54508165,25450.8165,0.0001,78.55190277777778,17949.10978472222,0.004376367614879651
2022-12-16 14:22:03.330764,76.78122545311416,2.5450801,25450.800999999996,0.0001,78.5518549382716,17949.09885339506,0.004376367614879651
2022-12-16 14:22:03.974580,76.78028796724828,2.54507303,25450.7303,0.0001,78.55163672839507,17949.04899243827,0.004376367614879651
2022-12-16 14:22:04.594889,76.78135114934199,2.54500416,25450.041599999997,0.0001,78.54951111111112,17948.563288888887,0.004376367614879651
2022-12-16 14:22:05.237239,76.781288301234,2.54508842,25450.884199999997,0.0001,78.55211172839506,17949.157529938268,0.004376367614879651
2022-12-16 14:22:05.850529,76.78203724041455,2.54528783,25452.878299999997,0.0001,78.5582663580247,17950.56386280864,0.004376367614879651
2022-12-16 14:22:06.456178,76.78016227061823,2.54528756,25452.875599999996,0.0001,78.55825802469136,17950.56195864197,0.004376367614879651
2022-12-16 14:22:07.070286,76.78060220861525,2.54520302,25452.0302,0.0001,78.55564876543211,17949.965742901233,0.004376367614879651
2022-12-16 14:22:07.680282,76.78109975683867,2.54507092,25450.7092,0.0001,78.55157160493827,17949.034111728393,0.004376367614879651
2022-12-16 14:22:08.302112,76.781288301234,2.5452205,25452.204999999998,0.0001,78.55618827160495,17950.08902006173,0.004376367614879651
2022-12-16 14:22:08.918155,76.78172300040453,2.54481713,25448.1713,0.0001,78.54373858024692,17947.244265586418,0.004376367614879651
2022-12-16 14:22:09.530976,76.78053936036564,2.54490522,25449.0522,0.0001,78.54645740740742,17947.865517592592,0.004376367614879651
2022-12-16 14:22:10.168447,76.78166015236687,2.54488627,25448.8627,0.0001,78.5458725308642,17947.731873302466,0.004376367614879651
2022-12-16 14:22:10.768374,76.782100088381,2.54506746,25450.6746,0.0001,78.55146481481482,17949.009710185182,0.004376367614879651
2022-12-16 14:22:11.364006,76.782225784278,2.54484222,25448.4222,0.0001,78.54451296296297,17947.421212037036,0.004376367614879651
2022-12-16 14:22:11.980417,76.782225784278,2.54504509,25450.450899999996,0.0001,78.55077438271606,17948.851946450617,0.004376367614879651
2022-12-16 14:22:12.603281,76.78047651210414,2.54517254,25451.725399999996,0.0001,78.55470802469135,17949.75078364197,0.004376367614879651
2022-12-16 14:22:13.218967,76.7815396935947,2.54509638,25450.963799999998,0.0001,78.55235740740741,17949.21366759259,0.004376367614879651
2022-12-16 14:22:13.823817,76.78253478648948,2.54506349,25450.634899999997,0.0001,78.55134228395062,17948.981711882712,0.004376367614879651
2022-12-16 14:22:14.460240,76.78247193860535,2.54490298,25449.029799999997,0.0001,78.54638827160494,17947.849720061728,0.004376367614879651
2022-12-16 14:22:15.087951,76.78116260498241,2.54512836,25451.2836,0.0001,78.55334444444445,17949.439205555555,0.004376367614879651
2022-12-16 14:22:15.714298,76.78097406051579,2.54500548,25450.054799999998,0.0001,78.54955185185186,17948.57259814815,0.004376367614879651
2022-12-16 14:22:16.379868,76.78141399743816,2.54511717,25451.1717,0.0001,78.55299907407408,17949.360288425923,0.004376367614879651
