Datetime,Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2022-05-18 13:12:45.032284,2.58096467e-05,2.5809646699999997,1e-05,0.00032262058375,0.76622388640625,0.0004210526315789474
2022-05-18 13:12:45.618804,2.57958301e-05,2.57958301,1e-05,0.00032244787625000003,0.76581370609375,0.0004210526315789474
2022-05-18 13:12:46.206005,2.58072263e-05,2.5807226299999995,1e-05,0.00032259032875,0.7661520307812499,0.0004210526315789474
2022-05-18 13:12:46.777250,2.57723317e-05,2.57723317,1e-05,0.00032215414625,0.76511609734375,0.0004210526315789474
2022-05-18 13:12:47.344165,2.57117202e-05,2.57117202,1e-05,0.0003213965025,0.7633166934375,0.0004210526315789474
2022-05-18 13:12:47.930655,2.58418184e-05,2.58418184,1e-05,0.00032302272999999997,0.7671789837499999,0.0004210526315789474
2022-05-18 13:12:48.510309,2.58004694e-05,2.58004694,1e-05,0.0003225058675,0.7659514353125,0.0004210526315789474
2022-05-18 13:12:49.093814,2.57862493e-05,2.5786249299999997,1e-05,0.00032232811625,0.76552927609375,0.0004210526315789474
2022-05-18 13:12:49.674584,2.57897791e-05,2.57897791,1e-05,0.00032237223875,0.7656340670312499,0.0004210526315789474
2022-05-18 13:12:50.275171,2.57326973e-05,2.57326973,1e-05,0.00032165871624999996,0.7639394510937498,0.0004210526315789474
2022-05-18 13:12:50.852085,2.57485309e-05,2.5748530899999995,1e-05,0.00032185663625,0.7644095110937499,0.0004210526315789474
2022-05-18 13:12:51.449708,2.57348123e-05,2.57348123,1e-05,0.00032168515375,0.7640022401562498,0.0004210526315789474
2022-05-18 13:12:52.035261,2.57829184e-05,2.57829184,1e-05,0.00032228648,0.76543039,0.0004210526315789474
2022-05-18 13:12:52.630579,2.57653703e-05,2.5765370299999995,1e-05,0.00032206712874999996,0.7649094307812498,0.0004210526315789474
2022-05-18 13:12:53.217052,2.58433283e-05,2.5843328299999997,1e-05,0.00032304160374999996,0.7672238089062499,0.0004210526315789474
2022-05-18 13:12:53.808395,2.58105517e-05,2.58105517,1e-05,0.00032263189625,0.76625075359375,0.0004210526315789474
2022-05-18 13:12:54.390233,2.57776741e-05,2.57776741,1e-05,0.00032222092625,0.76527469984375,0.0004210526315789474
2022-05-18 13:12:54.973569,2.57723228e-05,2.5772322799999996,1e-05,0.000322154035,0.7651158331249999,0.0004210526315789474
2022-05-18 13:12:55.549591,2.57821053e-05,2.57821053,1e-05,0.00032227631625,0.7654062510937499,0.0004210526315789474
2022-05-18 13:12:56.132954,2.57516482e-05,2.57516482,1e-05,0.0003218956025,0.7645020559375,0.0004210526315789474
2022-05-18 13:12:56.716464,2.57770628e-05,2.5777062799999997,1e-05,0.000322213285,0.765256551875,0.0004210526315789474
2022-05-18 13:12:57.298108,2.57650615e-05,2.5765061499999997,1e-05,0.00032206326875,0.7649002632812499,0.0004210526315789474
2022-05-18 13:12:57.879873,2.57797858e-05,2.5779785799999995,1e-05,0.00032224732249999996,0.7653373909374999,0.0004210526315789474
2022-05-18 13:12:58.464052,2.57592121e-05,2.5759212099999997,1e-05,0.00032199015125,0.76472660921875,0.0004210526315789474
2022-05-18 13:12:59.054408,2.57157388e-05,2.57157388,1e-05,0.00032144673499999996,0.7634359956249999,0.0004210526315789474
2022-05-18 13:12:59.645022,2.57688874e-05,2.57688874,1e-05,0.0003221110925,0.7650138446874999,0.0004210526315789474
2022-05-18 13:13:00.233761,2.57665678e-05,2.57665678,1e-05,0.0003220820975,0.7649449815625,0.0004210526315789474
2022-05-18 13:13:00.818065,2.57373209e-05,2.57373209,1e-05,0.00032171651125,0.76407671421875,0.0004210526315789474
2022-05-18 13:13:01.429421,2.5686391e-05,2.5686391,1e-05,0.0003210798875,0.7625647328125,0.0004210526315789474
2022-05-18 13:13:02.048832,2.57802836e-05,2.57802836,1e-05,0.000322253545,0.765352169375,0.0004210526315789474
2022-05-18 13:13:02.634490,2.57084775e-05,2.57084775,1e-05,0.00032135596875000003,0.76322042578125,0.0004210526315789474
2022-05-18 13:13:03.223267,2.57746273e-05,2.5774627299999997,1e-05,0.00032218284125,0.76518424796875,0.0004210526315789474
2022-05-18 13:13:03.797506,2.5689408e-05,2.5689408,1e-05,0.0003211176,0.7626542999999999,0.0004210526315789474
2022-05-18 13:13:04.384981,2.57362029e-05,2.5736202899999996,1e-05,0.00032170253624999996,0.7640435235937498,0.0004210526315789474
2022-05-18 13:13:04.973415,2.57409429e-05,2.5740942899999997,1e-05,0.00032176178625,0.7641842423437499,0.0004210526315789474
2022-05-18 13:13:05.552886,2.56733726e-05,2.56733726,1e-05,0.0003209171575,0.7621782490625,0.0004210526315789474
2022-05-18 13:13:06.128223,2.56565304e-05,2.5656530399999995,1e-05,0.00032070663,0.76167824625,0.0004210526315789474
2022-05-18 13:13:06.710082,2.57489129e-05,2.57489129,1e-05,0.00032186141125,0.76442085171875,0.0004210526315789474
2022-05-18 13:13:07.288867,2.56749889e-05,2.5674988899999995,1e-05,0.00032093736125,0.7622262329687499,0.0004210526315789474
2022-05-18 13:13:07.875759,2.57483078e-05,2.5748307799999997,1e-05,0.0003218538475,0.7644028878125,0.0004210526315789474
2022-05-18 13:13:08.447628,2.56583484e-05,2.5658348399999995,1e-05,0.000320729355,0.7617322181249999,0.0004210526315789474
2022-05-18 13:13:09.028168,2.56780144e-05,2.5678014399999998,1e-05,0.00032097517999999997,0.7623160524999999,0.0004210526315789474
2022-05-18 13:13:09.610803,2.56788213e-05,2.56788213,1e-05,0.00032098526625,0.76234000734375,0.0004210526315789474
2022-05-18 13:13:10.196263,2.57214813e-05,2.57214813,1e-05,0.00032151851625,0.76360647609375,0.0004210526315789474
2022-05-18 13:13:10.773957,2.57078684e-05,2.57078684,1e-05,0.000321348355,0.7632023431249999,0.0004210526315789474
2022-05-18 13:13:11.347924,2.56739824e-05,2.5673982399999997,1e-05,0.00032092477999999997,0.7621963524999998,0.0004210526315789474
2022-05-18 13:13:11.954767,2.5680336e-05,2.5680335999999997,1e-05,0.0003210042,0.762384975,0.0004210526315789474
2022-05-18 13:13:12.547219,2.57125076e-05,2.57125076,1e-05,0.000321406345,0.763340069375,0.0004210526315789474
2022-05-18 13:13:13.126866,2.56122614e-05,2.5612261399999996,1e-05,0.00032015326749999996,0.7603640103124999,0.0004210526315789474
2022-05-18 13:13:13.726192,2.5641004e-05,2.5641004,1e-05,0.00032051255000000004,0.7612173062500001,0.0004210526315789474
2022-05-18 13:13:14.311734,2.5711499e-05,2.5711499,1e-05,0.0003213937375,0.7633101265625,0.0004210526315789474
2022-05-18 13:13:14.933247,2.56998033e-05,2.56998033,1e-05,0.00032124754125,0.76296291046875,0.0004210526315789474
2022-05-18 13:13:15.529327,2.56666233e-05,2.5666623299999998,1e-05,0.00032083279125,0.7619778792187499,0.0004210526315789474
2022-05-18 13:13:16.114717,2.5618618e-05,2.5618618,1e-05,0.000320232725,0.760552721875,0.0004210526315789474
2022-05-18 13:13:16.719502,2.57260247e-05,2.57260247,1e-05,0.00032157530875,0.76374135828125,0.0004210526315789474
2022-05-18 13:13:17.305667,2.57084765e-05,2.5708476499999997,1e-05,0.00032135595625,0.7632203960937499,0.0004210526315789474
2022-05-18 13:13:17.900074,2.57189651e-05,2.5718965099999997,1e-05,0.00032148706375000004,0.76353177640625,0.0004210526315789474
2022-05-18 13:13:18.498652,2.57901699e-05,2.5790169899999995,1e-05,0.00032237712375,0.76564566890625,0.0004210526315789474
2022-05-18 13:13:19.097271,2.57614272e-05,2.57614272,1e-05,0.00032201784,0.76479237,0.0004210526315789474
2022-05-18 13:13:19.688101,2.56940586e-05,2.56940586,1e-05,0.0003211757325,0.7627923646874999,0.0004210526315789474
2022-05-18 13:13:20.305454,2.57295582e-05,2.57295582,1e-05,0.0003216194775,0.7638462590624999,0.0004210526315789474
2022-05-18 13:13:20.875357,2.56923441e-05,2.56923441,1e-05,0.00032115430124999997,0.7627414654687499,0.0004210526315789474
2022-05-18 13:13:21.466816,2.57674783e-05,2.57674783,1e-05,0.00032209347875,0.76497201203125,0.0004210526315789474
2022-05-18 13:13:22.120652,2.56167056e-05,2.56167056,1e-05,0.00032020882,0.7604959475,0.0004210526315789474
2022-05-18 13:13:22.706132,2.57201807e-05,2.57201807,1e-05,0.00032150225875000004,0.76356786453125,0.0004210526315789474
2022-05-18 13:13:23.294311,2.5764757e-05,2.5764756999999996,1e-05,0.00032205946249999997,0.7648912234374999,0.0004210526315789474
2022-05-18 13:13:23.892657,2.55703157e-05,2.55703157,1e-05,0.00031962894625,0.75911874734375,0.0004210526315789474
2022-05-18 13:13:24.471456,2.57226012e-05,2.5722601199999997,1e-05,0.00032153251499999997,0.763639723125,0.0004210526315789474
2022-05-18 13:13:25.054140,2.57526548e-05,2.5752654799999997,1e-05,0.000321908185,0.764531939375,0.0004210526315789474
2022-05-18 13:13:25.650675,2.57419646e-05,2.5741964599999996,1e-05,0.0003217745575,0.7642145740624999,0.0004210526315789474
2022-05-18 13:13:26.231322,2.57197773e-05,2.5719777299999995,1e-05,0.00032149721624999996,0.7635558885937499,0.0004210526315789474
