Temperature [K],Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Resistivity [𝛀 cm],Current Density [A/cm2]
293.7595004988509,0.0504147932,50.4147932,0.001,1.6776969450915142,51.488519244858566,0.03258390355164549
293.7592522974626,0.125832449,50.231501818548395,0.002505050505050505,4.187435906821964,51.30132415345259,0.08162432404856647
293.7594755121346,0.200883298,50.09432368261964,0.004010101010101011,6.684968319467553,51.16122441995329,0.1306647445454875
293.7594509418634,0.208667253,37.835271148351644,0.0055151515151515155,6.944001763727122,38.641080583790746,0.17970516504240847
293.7595750425535,0.346949166,49.421535876258986,0.00702020202020202,11.54572931780366,50.474107688598615,0.22874558553932944
293.7598232439223,0.4146178,48.63407843601895,0.008525252525252526,13.797597337770382,49.66987910820038,0.2777860060362505
293.7599719148693,0.478236772,47.67919479154077,0.010030303030303032,15.914701231281198,48.694658507566935,0.32682642653317145
293.75974870022424,0.538935717,46.72034674518389,0.011535353535353534,17.9346328452579,47.71538907187,0.3758668470300924
293.76022053265933,0.593746506,45.53129674206042,0.01304040404040404,19.758619168053244,46.50101487566836,0.42490726752701335
293.76044374727877,0.6441253,44.283614375,0.014545454545454545,21.435118136439268,45.22675957300333,0.4739476880239344
293.76022053265933,0.689211349,42.94016585966016,0.01605050505050505,22.93548582362729,43.854698510248596,0.5229881085208554
293.7605928346485,0.728650948,41.505433746835436,0.017555555555555557,24.247951680532445,42.38940970683459,0.5720285290177765
293.76071693530406,0.763281157,40.04495736248012,0.019060606060606063,25.400371281198,40.897828334592845,0.6210689495146974
293.760915163189,0.793661517,38.59159635707269,0.02056565656565657,26.41136495840266,39.41351388347955,0.6701093700116184
293.76143655245426,0.822405486,37.26230806132723,0.02207070707070707,27.36790302828619,38.05591462236714,0.7191497905085393
293.76138699549017,0.850994751,36.09617838431876,0.023575757575757576,28.319292878535773,36.864948905648674,0.7681902110054604
293.7617343106711,0.869995926,34.687715132501005,0.025080808080808082,28.951611514143092,35.426488433159925,0.8172306315023813
293.7621315992234,0.88494806,33.286420189969604,0.026585858585858588,29.449186688851913,33.995348939439836,0.8662710519993023
293.76260343138495,0.901144509,32.079577990291256,0.028090909090909093,29.988170016638936,32.76280361138232,0.9153114724962234
293.7626280016372,0.912402443,30.828614968259384,0.029595959595959596,30.362810083194674,31.485197782891195,0.9643518929931443
293.7633975918381,0.925467461,29.7568296976291,0.0311010101010101,30.797586056572378,30.39058580433401,1.0133923134900653
293.76364579297604,0.934243195,28.652439995353156,0.03260606060606061,31.0896237936772,29.262674990262504,1.0624327339869863
293.76401809465483,0.940985474,27.585893374592832,0.03411111111111111,31.31399247920133,28.173413233485988,1.1114731544839074
293.7647626979113,0.942459951,26.461581153998868,0.035616161616161615,31.36305993344426,27.025155594549922,1.1605135749808282
293.7651599861708,0.946083526,25.486331720816324,0.037121212121212124,31.483644792013312,26.029135457965157,1.2095539954777492
293.7658550323101,0.949392162,24.578928880230126,0.03862626262626263,31.593749151414308,25.102406899642677,1.2585944159746703
293.7667732926075,0.952774023,23.741411597533347,0.040131313131313136,31.706290282861897,24.247052310425904,1.3076348364715913
293.76692237974754,0.955632363,22.951868980349342,0.04163636363636364,31.801409750415974,23.440694143325167,1.3566752569685123
293.7678656264719,0.957024373,22.183426112619994,0.04314141414141414,31.847732878535773,22.655885104702417,1.4057156774654331
293.768411585073,0.956391452,21.42143749954751,0.04464646464646465,31.826670615640598,21.87766778239977,1.4547560979623542
293.76900751691863,0.958444585,20.76734819763624,0.04615151515151515,31.894994509151413,21.20964779319322,1.5037965184592752
293.7699507631643,0.958387434,20.11029164179737,0.04765656565656566,31.893092645590684,20.53859735396876,1.5528369389561962
293.7705958351962,0.957485773,19.476287554345593,0.04916161616161616,31.863087287853578,19.89109035084413,1.6018773594531173
293.77131586706054,0.956976898,18.887701934210526,0.050666666666666665,31.846153011647253,19.28996913014712,1.650917779950038
293.77238321307965,0.955957538,18.323290660600193,0.052171717171717175,31.812230881863563,18.713537117265222,1.6999582004469591
293.7727059571393,0.953966479,17.772427817275123,0.05367676767676768,31.74597267886855,18.150942086927568,1.7489986209438801
293.7741206169313,0.950376499,17.222638367380558,0.055181818181818186,31.626505790349416,17.58944331097868,1.7980390414408012
293.7745424744671,0.949017763,16.7414038733072,0.05668686868686869,31.581289950083193,17.097959563121393,1.847079461937722
293.77543616264774,0.946724399,16.269001128449922,0.05819191919191919,31.504971680532446,16.615495661634878,1.896119882434643
293.77667716455187,0.945396986,15.83659925786802,0.0596969696969697,31.460798202995008,16.173884566521448,1.945160302931564
293.77774450917843,0.942372871,15.397741249216041,0.0612020202020202,31.360162096505825,15.725679831562074,1.994200723428485
293.77853908314876,0.940550664,14.999116581185566,0.06270707070707071,31.29952292845258,15.318565320352244,2.0432411439254063
