Datetime,Temperature [K],Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2024-01-29 10:00:13.569769,291.69979477382884,-1.89628776e-07,-inf,0.0,-3.6467072307692308e-06,-inf,0.0
2024-01-29 10:00:15.199195,291.69947186683385,3.38905964e-06,0.16775845218,2.0202020202020203e-05,6.517422384615385e-05,0.28712504315423076,0.00022698899103393486
2024-01-29 10:00:16.823374,291.70014226339254,7.00788664e-06,0.17344519434,4.0404040404040405e-05,0.00013476705076923077,0.29685812108192305,0.00045397798206786973
2024-01-29 10:00:18.446814,291.7003410074103,1.06012967e-05,0.17492139554999997,6.060606060606061e-05,0.0002038710903846154,0.2993846962298077,0.0006809669731018046
2024-01-29 10:00:20.064661,291.7005647506641,1.42023765e-05,0.1757544091875,8.080808080808081e-05,0.00027312262500000004,0.30081043110937505,0.0009079559641357395
2024-01-29 10:00:21.695280,291.700266426323,1.77831828e-05,0.17605350972,0.00010101010101010101,0.00034198428461538463,0.30132235317461536,0.0011349449551696744
2024-01-29 10:00:23.325902,291.7005647506641,2.13796147e-05,0.176381821275,0.00012121212121212122,0.00041114643653846156,0.30188427102836535,0.0013619339462036092
2024-01-29 10:00:24.952910,291.7009122401626,2.49539521e-05,0.17646008985,0.0001414141414141414,0.00047988369423076924,0.30201823070480766,0.001588922937237544
2024-01-29 10:00:26.563471,291.7013843091824,2.85278976e-05,0.17651636639999999,0.00016161616161616162,0.0005486134153846154,0.30211455018461536,0.001815911928271479
2024-01-29 10:00:28.189874,291.70133431070093,3.20953945e-05,0.17652466974999997,0.00018181818181818183,0.0006172191250000001,0.3021287616875,0.0020429009193054137
2024-01-29 10:00:29.800982,291.7016326349644,3.56612701e-05,0.176523286995,0.00020202020202020202,0.0006857936557692308,0.3021263950491346,0.002269889910339349
2024-01-29 10:00:31.433593,291.7018559614939,3.9246007e-05,0.1766070315,0.00022222222222222223,0.000754730903846154,0.3022697269903847,0.0024968789013732834
2024-01-29 10:00:33.069133,291.7019055433151,4.28325598e-05,0.176684309175,0.00024242424242424245,0.0008237030730769232,0.3024019907033654,0.0027238678924072185
2024-01-29 10:00:34.710234,291.70250177508353,4.64272912e-05,0.17678083956923074,0.00026262626262626266,0.0008928325230769231,0.3025672061857988,0.0029508568834411535
2024-01-29 10:00:36.319401,291.7027746833762,4.99801602e-05,0.17671556642142858,0.0002828282828282828,0.0009611569269230769,0.3024554886828297,0.003177845874475088
