Datetime,Temperature [K],Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2023-06-21 17:31:56.320468,170.87506799784146,3.874313122e-05,-0.3874313122,-0.0001,0.0007450602157692308,-0.6631035920346153,-0.0011235955056179776
2023-06-21 17:31:59.358230,171.05710641090633,3.831053775999999e-05,-0.3869947722964466,-9.899497487437187e-05,0.0007367411107692307,-0.6623564371996874,-0.0011123030884760885
2023-06-21 17:32:02.379298,171.2327892493685,3.818623442e-05,-0.3896954179271795,-9.798994974874372e-05,0.000734350661923077,-0.6669786960676727,-0.001101010671334199
2023-06-21 17:32:05.380448,171.40352281787344,3.776891668e-05,-0.3894307989284974,-9.698492462311559e-05,0.0007263253207692308,-0.6665257904737745,-0.00108971825419231
2023-06-21 17:32:08.394080,171.5707707064742,3.776337112e-05,-0.3934508299937172,-9.597989949748744e-05,0.0007262186753846154,-0.6734062282584775,-0.0010784258370504208
2023-06-21 17:32:11.411142,171.73569482439504,3.723113964e-05,-0.39201041208253967,-9.49748743718593e-05,0.0007159834546153846,-0.6709408976028082,-0.0010671334199085316
2023-06-21 17:32:14.420036,171.8984648948865,3.6548221359999995e-05,-0.3889356176812833,-9.396984924623117e-05,0.0007028504107692307,-0.6656782687237348,-0.0010558410027666425
2023-06-21 17:32:17.425002,172.05843369996882,3.622963656e-05,-0.3897133878616216,-9.296482412060302e-05,0.00069672378,-0.6670094523016216,-0.001044548585624753
2023-06-21 17:32:20.425727,172.21630328138372,3.5503459020000004e-05,-0.38607586584590164,-9.195979899497488e-05,0.0006827588273076924,-0.6607836934670239,-0.001033256168482864
2023-06-21 17:32:23.439958,172.3731239611113,3.539152006e-05,-0.3891111874,-9.095477386934673e-05,0.0006806061550000001,-0.66597876305,-0.0010219637513409745
2023-06-21 17:32:26.471013,172.52820546188906,3.472122276e-05,-0.386006889901676,-8.99497487437186e-05,0.0006677158223076924,-0.6606656384855608,-0.0010106713341990854
2023-06-21 17:32:29.503777,172.68279231041703,3.4607376139999995e-05,-0.3890885792011299,-8.894472361809045e-05,0.0006655264642307692,-0.6659400682480878,-0.000999378917057196
2023-06-21 17:32:32.555713,172.83657422332192,3.405573674e-05,-0.3872623777862857,-8.793969849246232e-05,0.0006549180142307692,-0.662814454288066,-0.0009880864999153068
2023-06-21 17:32:35.575288,172.98875015683356,3.38392956e-05,-0.3892497008323699,-8.693467336683418e-05,0.0006507556846153847,-0.666215834116941,-0.0009767940827734177
2023-06-21 17:32:38.579033,173.13931092189154,3.328618682e-05,-0.3873655659169591,-8.592964824120603e-05,0.0006401189773076923,-0.6629910647424876,-0.0009655016656315285
2023-06-21 17:32:41.602096,173.2883829492801,3.299853828e-05,-0.3885626696875739,-8.49246231155779e-05,0.0006345872746153846,-0.6650399538883477,-0.0009542092484896394
2023-06-21 17:32:44.616140,173.43679423419573,3.243628710000001e-05,-0.38651623550299413,-8.391959798994975e-05,0.0006237747519230771,-0.6615374030724323,-0.00094291683134775
2023-06-21 17:32:47.614595,173.5829175057006,3.208517008e-05,-0.3869665967224242,-8.291457286432161e-05,0.0006170225015384615,-0.6623082136210722,-0.0009316244142058608
2023-06-21 17:32:50.628787,173.72918655180268,3.152927452000001e-05,-0.38492795272883445,-8.190954773869348e-05,0.0006063322023076925,-0.6588189960166589,-0.0009203319970639717
2023-06-21 17:32:53.660898,173.87412725751773,3.1199965419999996e-05,-0.3856393241354037,-8.090452261306533e-05,0.000599999335,-0.660036535539441,-0.0009090395799220824
2023-06-21 17:32:56.664163,174.0185717554094,3.065875276e-05,-0.3837164653610063,-7.989949748743719e-05,0.0005895913992307693,-0.6567454887909531,-0.0008977471627801933
2023-06-21 17:32:59.681026,174.1600990704582,3.0336101619999998e-05,-0.3845149186229299,-7.889447236180904e-05,0.0005833865696153846,-0.6581120722584762,-0.0008864547456383039
2023-06-21 17:33:02.687055,174.3036258094503,2.9895058319999997e-05,-0.38381397455999994,-7.788944723618091e-05,0.0005749049676923077,-0.6569123795353846,-0.0008751623284964147
2023-06-21 17:33:05.692211,174.44436271014692,2.9581063499999997e-05,-0.3847471657843136,-7.688442211055277e-05,0.0005688666057692308,-0.6585095722077676,-0.0008638699113545256
2023-06-21 17:33:08.710878,174.58441544937995,2.925500964e-05,-0.3855461535337748,-7.587939698492463e-05,0.0005625963392307693,-0.6598770704712685,-0.0008525774942126363
2023-06-21 17:33:11.787128,174.72561003460783,2.8849562119999996e-05,-0.3853062323409395,-7.487437185929649e-05,0.0005547992715384614,-0.6594664361219925,-0.0008412850770707471
2023-06-21 17:33:14.779493,174.86618914939487,2.852799976e-05,-0.3861953709006803,-7.386934673366834e-05,0.00054861538,-0.6609882309646259,-0.0008299926599288578
2023-06-21 17:33:17.781173,175.00299137765734,2.8130644939999995e-05,-0.38606885124551715,-7.28643216080402e-05,0.0005409739411538461,-0.6607716877086737,-0.0008187002427869686
