Datetime,Temperature [K],Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2023-06-09 10:55:58.774011,150.55189025570866,-2.97753679e-05,-inf,0.0,-0.0005726032288461539,-inf,0.0
2023-06-09 10:55:59.395191,150.54582929068982,-2.92817159e-05,-0.58270614641,5.0251256281407036e-05,-0.0005631099211538461,-0.9973239813555769,0.0005646208570944611
2023-06-09 10:56:00.009622,150.53984873369185,-2.87980479e-05,-0.286540576605,0.00010050251256281407,-0.0005538086134615385,-0.49042521765086544,0.0011292417141889222
2023-06-09 10:56:00.627252,150.53370724658657,-2.83139765e-05,-0.18781604411666666,0.00015075376884422112,-0.0005444995480769231,-0.32145438319967945,0.0016938625712833834
2023-06-09 10:56:01.243668,150.52740347045642,-2.78420089e-05,-0.1385139942775,0.00020100502512562814,-0.0005354232480769231,-0.2370720286672596,0.0022584834283778444
2023-06-09 10:56:01.873962,150.52136946899006,-2.73336331e-05,-0.108787859738,0.0002512562814070352,-0.0005256467903846155,-0.18619460609003846,0.002823104285472306
2023-06-09 10:56:02.492960,150.51514651242098,-2.68691262e-05,-0.08911593523,0.00030150753768844223,-0.0005167139653846155,-0.1525253506821154,0.003387725142566767
2023-06-09 10:56:03.116208,150.50919288300662,-2.6364986e-05,-0.07495188877142857,0.00035175879396984926,-0.0005070189615384616,-0.12828304039725277,0.003952345999661227
2023-06-09 10:56:03.734569,150.5028356155032,-2.58964451e-05,-0.06441740718625,0.0004020100502512563,-0.0004980085596153846,-0.11025286999185095,0.004516966856755689
2023-06-09 10:56:04.360459,150.4965854217142,-2.53980533e-05,-0.05615791785222222,0.0004522613065326633,-0.000488424101923077,-0.09611643632399572,0.00508158771385015
2023-06-09 10:56:04.977941,150.4906321299033,-2.49133721e-05,-0.049577610478999994,0.0005025125628140704,-0.00047910330961538464,-0.08485398716598076,0.005646208570944612
2023-06-09 10:56:05.606778,150.48454366242117,-2.44474534e-05,-0.04422766569636364,0.0005527638190954774,-0.0004701433346153846,-0.07569735090339161,0.006210829428039072
2023-06-09 10:56:06.218972,150.47872498427662,-2.39528938e-05,-0.03972188221833333,0.0006030150753768845,-0.0004606325730769231,-0.0679855291813782,0.006775450285133534
2023-06-09 10:56:06.847351,150.4722861607119,-2.34974634e-05,-0.03596919397384615,0.0006532663316582914,-0.00045187429615384613,-0.06156265891677514,0.007340071142227994
