Temperature [K],Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Resistivity [𝛀 cm],Current Density [A/cm2]
293.41972691098727,0.03160514775,52.67524625,0.0006,1.0517520049916804,53.797115055324454,0.019550342130987292
284.1030170490787,0.044712405940000005,74.52067656666668,0.0006,1.4879336419301166,76.10780578472546,0.019550342130987292
272.2421141898435,0.07284244772000001,121.40407953333336,0.0006,2.4240415214642264,123.98972382289517,0.019550342130987292
262.57293403580724,0.12082508120000002,201.3751353333334,0.0006,4.020801371048253,205.66399012911813,0.019550342130987292
252.63889449330176,0.2011301998,335.2169996666667,0.0006,6.693184685524126,342.35639666455904,0.019550342130987292
242.42671701716534,0.3440266984,573.3778306666667,0.0006,11.448475820299501,585.5895382083195,0.019550342130987292
232.1135172338523,0.6173849115,1028.9748525,0.0006,20.545254958402662,1050.8897911222962,0.019550342130987292
212.4779732583417,2.537063019,4228.438365000001,0.0006,84.42805387687189,4318.494955801997,0.019550342130987292
202.39662600948617,4.7142039030000005,7857.006505000001,0.0006,156.87866565723795,8024.343748367721,0.019550342130987292
196.43184784427518,6.105811480000001,10176.352466666669,0.0006,203.18840199667224,10393.086762129786,0.019550342130987292
194.23382714715135,6.972167055999999,11620.278426666666,0.0006,232.01887041597334,11867.765221777036,0.019550342130987292
192.31156282022351,7.792995176,12988.325293333333,0.0006,259.33428206322793,13264.948527534109,0.019550342130987292
189.8480669443696,8.735255399000001,14558.758998333336,0.0006,290.6906954742097,14868.829073505825,0.019550342130987292
187.94170430889102,9.77070273,16284.504550000001,0.0006,325.14817737104823,16631.329272529118,0.019550342130987292
185.94863886377252,10.64215944,17736.9324,0.0006,354.1484006655574,18114.69069404326,0.019550342130987292
183.89663761435784,12.44803456,20746.724266666668,0.0006,414.2440785357737,21188.584617104825,0.019550342130987292
182.02530280489086,13.569874709999999,22616.45785,0.0006,451.5765294509151,23098.139481414306,0.019550342130987292
179.2811875173485,15.275869310000001,25459.782183333336,0.0006,508.3483963394343,26002.020472762066,0.019550342130987292
177.94949171324123,16.06478128,26774.635466666667,0.0006,534.6017064891846,27344.877286921794,0.019550342130987292
175.9590610029121,17.57078515,29284.641916666667,0.0006,584.7183078202995,29908.341445008322,0.019550342130987292
173.99468430687608,19.057590240000003,31762.65040000001,0.0006,634.196014642263,32439.126148951753,0.019550342130987292
171.77404295995842,21.035139129999997,35058.56521666666,0.0006,700.0046299500831,35805.23682194675,0.019550342130987292
170.2503539219071,22.24943203,37082.386716666675,0.0006,740.4137114808652,37872.161342246254,0.019550342130987292
168.94522214621773,23.366000330000002,38943.33388333334,0.0006,777.5707264559069,39772.742658219635,0.019550342130987292
166.66870622929366,25.321821929999995,42203.03655,0.0006,842.6563038269549,43101.869940748744,0.019550342130987292
164.25754842915603,27.66511103,46108.518383333336,0.0006,920.6359743760398,47090.53008933444,0.019550342130987292
162.15274113170165,29.631650629999996,49386.08438333333,0.0006,986.0782239600665,50437.901155557396,0.019550342130987292
159.98753677742997,31.89610409,53160.17348333334,0.0006,1061.4344123128121,54292.37018980034,0.019550342130987292
157.9903428272351,34.058936509999995,56764.89418333333,0.0006,1133.4088688851912,57973.863643477525,0.019550342130987292
155.97994297965332,36.17639199,60293.986650000006,0.0006,1203.8732775374376,61578.11814603993,0.019550342130987292
154.01600580032758,38.93219171,64886.986183333334,0.0006,1295.5804229617304,66268.93863449252,0.019550342130987292
151.85662316377008,41.78848803,69647.48005000001,0.0006,1390.6318811980034,71130.82072327787,0.019550342130987292
149.89936437924786,44.428891590000006,74048.15265000002,0.0006,1478.4988881863562,75625.21813073212,0.019550342130987292
148.1984047045694,46.4714591,77452.43183333334,0.0006,1546.4711846921796,79102.00109700499,0.019550342130987292
145.92766560272486,50.40355992,84005.9332,0.0006,1677.3231254575708,85795.07786715475,0.019550342130987292
143.83993901925822,50.88532717,84808.87861666667,0.0006,1693.3553134775373,86615.12428437603,0.019550342130987292
141.8551771914874,53.29676171000001,88827.93618333337,0.0006,1773.6027191347757,90719.77908374378,0.019550342130987292
139.36381485220062,56.500421870000004,94167.36978333334,0.0006,1880.213706156406,96172.93106990017,0.019550342130987292
137.97976654162045,58.26182241,97103.03735000001,0.0006,1938.8293647254575,99171.12200570715,0.019550342130987292
135.77838671317417,61.18014258000001,101966.90430000002,0.0006,2035.9448445923463,104138.57880089851,0.019550342130987292
134.09325217724412,63.402784510000004,105671.30751666668,0.0006,2109.9096342762064,107921.87779322796,0.019550342130987292
131.99030205292578,66.3129971,110521.66183333335,0.0006,2206.7553111480865,112875.53416522463,0.019550342130987292
130.00691617880426,68.94230258,114903.83763333334,0.0006,2294.252997670549,117351.0408308486,0.019550342130987292
128.02336079909523,68.41181643999998,114019.69406666665,0.0006,2276.599548752079,116448.06691866885,0.019550342130987292
126.2963902814827,70.64311097999999,117738.5183,0.0006,2350.852278868552,120246.09406412643,0.019550342130987292
122.02539997047293,77.20012890999999,128666.88151666666,0.0006,2569.0558705490844,131407.20777858567,0.019550342130987292
